date,rating,review
"Apr 4, 2016",4.0,"Sales at Toyota is Great Good pay and bonuses that are regularly paid out. If you strive hard you can also get promotions quite easily, however sometimes a promotion doesn't mean higher pay, it might just mean you work a better schedule.You have to remember that some months won't be as great as others, also when you are on the bottom you might have to work a lot of hours of over time to get your foot in the door. The only other con I can think of is that you might have to research the dealership you might work for, as not all treat their employees the same."
"Jun 15, 2014",4.0,Question: Should I stay or should I go? Great challenging job with awesome opportunities to learn. Good benefits and stable loyal employer. Decent pay and a company that cares about their team members.At times a fairly stressful job with long hours and tons of travel. No added compensation for team members that travel 80% of the week.
"Jul 30, 2018",5.0,"Fantastic, reliable, and progressive company! After 10.5 years at Toyota, I've had 4+ different managers and every one of the has been fantastic. Kind, easy to talk to, knowledgeable and willing to help.  Diverse and understanding work environment with a focus on safety for everyone. Work life balance is top notch. Flexible in/out times and flexible on personal time if you have something that needs attention outside of work. Toyota also does a great job looking out for their employees! No one was fired during the market downturn a while back, benefits that we had to give up for a while have slowly made their way back. Overtime is paid, which is unheard of for engineers. I wouldn't have left if I didn't have to!Late night meetings are normal (12 times per week) due to the need to meet with our counterparts in Japan. But management realizes this is a little unfair so will often only require attendance if there is a direct need for you to be there. There is also sometimes a language and/or cultural barrier that can make work difficult but it's not that difficult to get used to and is often better than the environment you'll face at other companies. Annual pay raise isn't great, but I think that's typical. Need a promotion for a decent bump. They also did change their promotion process recently that makes it a bit more difficult to get promotions since they have to open up and be interviewed for as if they were a new position in the company. However, this may have an impact on normal pay raises in a positive way in that they may be more merit based. I wasn't around long enough after the policy change to confirm."
"Sep 11, 2014",5.0,"Some Travel but a lot of interaction with dealer and field personnel. Excellent benefits, extremely stable company even during the economic downturn. One of very few companies to keep associates at the HQ level and at the slower non producing plants during this time. Good Pension great 401k and a lots of opportunity for growth. Some travel in this position but very well keeps it interesting. Excited about the new products and supporting various departments and field personnel a plus.Moving to Texas is one issue. Personal growth is dependent on the person and not really the company but they do encourage movement in the company and field experience."
"Mar 25, 2016",5.0,"A Great Career Being part of a culture of continuos improvement created tremendous learning opportunities as we solved both strategic and daily problems to build competitive advantage in satisfying customers and sustained profitable growth.It's really an upside for the company and employees who are empathetic enough to understand and live Toyota's unwavering values and guiding principles and work collaboratively with Lean Systems Thinking in the continuous pursuit of perfection of the entire extended enterprise.  The ""con"" is that in the sales company there was no formal training program for this, so some employees struggle and are frustrated when outcomes of their work do not achieve their expectations."
"Mar 20, 2014",4.0,"Very Fun Job Managers know what they are doing. There is a ton of training and no one is uptight like I've experienced at other shops. I've wanted to go back just for the people. The environment is always friendly and never stressed. If you mess up, they help you instead of blame you. Just don't do it more than  3 timesPay is too low. Lot's of construction always going on and you have to get there 30 min early just to park a half mile down the road and wait for a shuttle in muddy water. Not my favorite"
"Oct 1, 2009",5.0,"Wonderful company to co-op with, awesome co-workers, great environment. Management was wonderful and all specialists within our group were extremely helpful.  They gave me responsibilities of a full time employee, even though I was a coop, which included various projects and assignments.It was difficult to request time off because of work assignments that had to be completed during certain times of the month.  Some days, when we travel during the day, you may be away from home for 12 hours."
"Mar 10, 2017",4.0,"Good but could be better Solid company, has a good plan for the future. Standard pay and benefits for a Fortune 500 company. Has a lot of good people working very hard and collaborating to get the job done.Since going public has been slowly but surely putting investors first and employees second. Constantly reducing or eliminating benefits and perks. Wants top 50 talent and dedication but only compares pay and benefits to top 500 companies."
"Sep 18, 2017",4.0,"Challenging yet positive, learning opportunities if you seek them out, it is what you choose to make of it. Company to be proud of, benefits, many locations should you choose to transfer, history of company is positive, community involvement both local and global is amazingPush for next goals sometimes over shadow current successes, would prefer company share their community involvement both local and globally more than they do so people are aware of their many contributions, better coordination of group efforts between sponsorships at all levels, more communications between regions."
"Mar 13, 2016",4.0,"Excellent company going through changes with the upcoming move to Plano, Texas in 2017 Great benefits, friendly people, good work/life balance. Stability and an exciting industry undergoing changes. Focus on teamwork and serving the community.Too many meetings to gain consensus. Layers of bureaucracy and slow decisionmaking. Field sales experience is valued over  strategic thinking and strong business management practices and expertise."
"Feb 9, 2013",2.0,"Used to be a great place to work Good benefits, Great job security if you are a team member, tuition reimbursement, They try to be team oriented, great diverse work force.Individual manager have far to little discretion in the enforcement of HR policy. Team member relations(TMR)  group in HR per management direction makes, policy making and project work the priority over TMR. Toyota touts respect for people as a major pillar of there corporate mission, but then makes policies that treat people like numbers. They have far too many variable workforce (VWF). When we went through the economic trial of 0910. My division didn't get rid of a single VWF, but in the aftermath they have only hired on 1 of those VWF. Clearly they are needed and yet head count can't be spared."
"Oct 30, 2014",4.0,"Excellent company with great benefits! A strong company with many, many talented people. Associates are diverse in ethnicity, education, goals, expectations, etc. Bonuses, 9/80 work time, lease car(s), health benefits, free fitness center at HQ, raises.The ""Peter Principle""  many associates have been promoted to management positions which are beyond their ability to manage people and/or projects. This causes a huge black hole in project approvals, direction, budget, etc. Lack of people skills causes undue and unnecessary slowdowns in productivity."
"Nov 7, 2017",4.0,"Great company that takes care of team members! Tons of perks  car discounts, yearend shutdown (for many divisions), amazing health benefits, the new HQ campus has tons of onsite perks, etc.Culture and organizational values are firstclass and what makes the company so great.Incredibly stable organization.Not a ton of clear direction on career path  while the tenure of employees is long, it's hard to know how exactly to move around within the organization. (i.e. mentoring opportunities, etc.)Some of the benefits, like vacation, could be improved."
"Jul 12, 2018",5.0,"Dealership personnel-service advisor They have one of the most loyal following of customers. Most all of Toyota owners, own and drive only Toyota and will not switch manufacturers. Customer base also loyal to maintaining their vehicles at the dealership and most do all necessary maintenance and repairs to vehicles.Not necessarily a con but the vehicles run so well that there isn’t an overwhelming amount of business involving serious repairs. There is enough to make a good living and being they rarely need repairs , customers are willing to to do necessary services and preventative maintenance to the vehicles to keep them running repair free."
"Feb 27, 2019",2.0,"Minorities constantly overlooked benefits, car allowances, location and corporate officepromotion opportunities, minority development, ability to overlook the obvious"
"Sep 10, 2012",4.0,You have to learn fast to succeed due to low manpower Good payWork life balance is actively improvingWill learn lots of things that you didn't learn in school in a short amount of timePromotion system appears to be fairFor the first year almost every project feels like a trial by fire that you are not prepared forStaffing is still low at some sights that leads to long hours during peak project timeRaise was small for '12 but may be due to tsunami in Japan
"Jun 29, 2017",4.0,"VOC Analytics Project Mgr. Job security, good benefits, competitive compensation, 9/80 work week, mgmt supportive of career development/training opportunitiesSlow to get promoted/ lack of advancement opportunities, office politics, siloed groups still exist, management transparency improving but still a lot of room for improvement in this areaThe corporate culture is too consensuscentric that sometimes impedes the decision making process."
"Jul 23, 2014",4.0,"So many great people to work with! Great benefits, including a pension that most companies no longer offer. Affordable lease cars, fantastic fitness center amenities with trainers, and a great campus environment.The company is moving to Plano, TX in a couple of years. Because it's a great place to work, hardly anyone leaves which leaves limited room for upward mobility. The big move will take care of that but will also take out great talent pool that will not make the move."
"Jul 9, 2015",4.0,"Vary good pay for Area The shutdown weeks and holidays off are definitely a big bonus. The people working there are very dedicated and very much team players. Pay is awesome for the area, with pay raises twice a year. Bonus and benefits are getting worse but is not too bad compared to other companiesThey have tried to adjust work hours for 2nd shift to help out with family life etc. Still not the best shift to be on. Dont expect to go to day shift the first 78 years of employment besides shorter stints"
"Sep 29, 2016",4.0,Great Company.  Outdated Leadership Company benefits and perks.Many opportunities to try new things if you know the right people. Executive leadership generally transparent.Management very resistant to try anything new.Fast follower corporate mindset.Low morale in many parts of the company.
"Nov 21, 2016",4.0,"Love working here, the people are easy to work with and very few micro managers. Benefits are great.  People are nice.  They encourage process improvement.  Flexible work/life through generous vacation and holidays.  The car lease is really nice as well.Not a lot upward mobility.  Senior Analyst level is really management level in most companies.  It helps to be male to move up."
"Jul 29, 2012",4.0,"This is too good to be true! Good working conditions, mixture of ages & backgrounds, excellant  benefits.They want to appear to listen to the people, but too often the management feel they know what needs to be done. The same with projects for improvement, results often are predetermined. Often repeated phrase,"" It's all about the show, the reality not so much""."
"Sep 7, 2015",4.0,"Good culture but large traditional company I was in a unique position in research and development. I learned a lot and had quite a few responsibilities.  The culture was unique and learning and practicing ""the toyota way"" can help shape good engineering thought proceses.At times the promotion of ""toyota way"" was heavyhanded and only slowed things down. Also it's a traditional company so you don't move up quickly through the ranks despite positive reviews.  You have to deal with all of the traditional troubles of working for huge multinational that is difficult to change. Center of power for certain things still rests in Japan."
"Dec 18, 2016",5.0,"Great employer, Good Pay/Benefits Toyota really cares about its team members. They live by the respect for people value. People are hard working, intelligent and genuinely good people. Good worklife balanceThe retirement and relocation benefits are not nearly as good for new hires as they are for the team members hired before the Plano announcement. Could be more competitive."
"Apr 1, 2014",4.0,"Fierce Competition. The most important things I learned at Toyota were the ability to negotiate and how to pick up on customer nuances.  Selling automobiles is one of the most difficult sales you'll ever make so to do it well, repeatedly, makes a way for your selling muscles to flex.Not doing well and getting blown out for lack of production.  Being intimidated by others in the sales force.  Not making enough money to pay your bills because you have yet to succeed as being a closer."
"Apr 26, 2014",2.0,"Toyota Promise? Uproot associates to Plano, TX?  Where is the Toyota Way? What is supposed to be the most valuable asset They have great benefits and competitive salary.  Their current location in Torrance is very comfortable and nicely laid out (too bad they are leaving it).  There are a lot of opportunities (or there were a lot of opportunities before the downsizing and moving the headquarters to Texas.  But it served as a good place to work a few years ago.  The company lease is a great benefit too.They say they care about the work/life balance, but if that was the case they would think more about the employees as family and not as numbers or as something that can be tossed w/the trash.  There is a possibility that the new hires will no longer get the matching 401K, but that is something that most companies are doing now.  Just look into what benefits are now available to new hires."
"Feb 11, 2015",4.0,Excellent corporate goals. Benefits are excellent as well as the company paid money purchase plan. The 401K system is a 2/3 match up to 4%. I.E. contribute 6% and they will add 4%.Training and the promotion process are completely broken in TX. Hourly employees get very little access to training due to the demand to be on the floor. Salaried employees don't have it much better.
"Nov 20, 2008",5.0,"Toyota is a great place to work for. It is a company that understand employees, and believed in continious improvement. The salary and the benefits are excellent!!! And everybody has the opportunity to advance with the company.The is some supervisors (OL) that do not have the full knowledge of how the system work. Sometime we ask them a question and they take weeks sometimes months to come with the answer."
"Apr 7, 2014",4.0,"Great pay,  Great benefits, very challenging with plenty of room to move up. Pay is great.  Benefits are even better.  Toyota continues to stay atop of the automotive industry.  Toyota has many added amenities on its property.  Such as, fitness center,  multiple cafeterias, doctors,  childcare and more.Seems as though once an employee gets hurt the company doesn't care about you anymore,  move on to next employee."
"Aug 11, 2015",2.0,"If you have an alternative, take it The intro to the company was great, the pay is acceptable, and the benefits are good... but all good things come with a heavy price....This job require a great deal of sacrifice on your part, with little to nothing in return. Their core principles can be easily ignored when it comes to making more profit. They do their best to pay you as little as possible, while getting the most out of you as possible. When I was hired on to Toyota, I thought this was a company I could believe in and work for.... now I am just looking for the better alternative..."
"Jul 12, 2018",3.0,"Everything that glitters isn't gold...Toyota has a dull shine! Great Benefits 401K, Healthcare and Discounts, Nice Facility and Amenities, Alternative Spaces to Work, Some Great People to Work With, Abundant Parking, Great Location (Nearby Restaurants)Company still trying to determine One Toyota identity.  More focus on Technology versus people,  Broken Promises Once Hired, Deplorable Management  People promoted as a result of the relocation, but not trained"
"Apr 1, 2011",5.0,"My experience with Lexus was great Great work enviornment, everyone is willing to out of there way to help you understand or find something. Management does not treat you like you are below them, they treat you with the same respect as anyone else. Always something fun going one.One must have thick skin to work here, and I say this because of the customers. Never take what they say personal."
"May 25, 2014",3.0,"A very demanding environment that provides stable employment in a challenging environment. Toyota takes care of their employees. This is a very Paternalistic company that will often go above and beyond to take care of their team members.  The benefits are great and employment, once you are hired is stable.The consensus thinking can drive you crazy, if you consider yourself an independent thinker.  If you are looking to grow, this is probably not the place, as growth is very slow.  Development opportunities available are always available to provide a challenge to those who seek them out."
"Dec 5, 2014",5.0,"Toyota Internship This was a great introduction to a large automobile corporation. The location of the headquarters office was in Torrance, CA. The company had very good benefits and opportunities for growth. The employee retention rate appeared to be high for a large corporation.The benefits that were available for fulltime associates were not available to the interns. The company will now be moving its headquarters office to Texas in the near future. The company is somewhat difficult to enter as a fulltime associate in the headquarters office."
"Jun 16, 2016",5.0,"High School Summer Intern There seem to be a million possibilities once I started. You might go in with one focus, but there are endless possibilities to grow and follow your passion.I have not found one negative thing to say about my experience at Toyota. It has been an amazing opportunity for me to really grasp the values and flow of Toyota."
"Aug 29, 2016",5.0,"Great Place Plenty of challenges: You will have full support for career rotation; it doesn't matter which position you are hired to, but if you accept the challenge of going to do something that you never thought you could do and di it good.Very demanding on tems of time, hard to establish balance between work and life. I also hard to get a car, they are expensive and not easy to pay"
"Jun 8, 2017",5.0,"Executive Assistant Not another company like Toyota. From raises, pay growths, 2x bonus, medical, car perks, gym, on campus events, flex schedule, the list goes on! They spoiled us and I haven't found another company like them! Sucks they are moving!Relocation. Not sure on new changes, but my review is based on my years prior. Some good departments and some are bad. Bad moral in Torrance due to relocation."
"Jun 13, 2017",5.0,"Great Awesome workforce with a  wealth of knowledge. Everyone makes it their goal to help everyone else and make sure they are all working to a common goal.Toyota's mindset of ""Everyone is appreciates"" is really great at times. But it has also created an atmosphere where people know they will be okay if they put in minimal effort, which is extremely frustrating when working with other specialists."
"Dec 30, 2017",4.0,"Over 10 years supporting our customers and developing our people. Great people, endless opportunities, constant growth. I made friends that became family over the years. I also learned what it mean to be a Leader.Poor leadership, poor direction leading to unrealistic work loads. Bully management is tolerated. The organization is struggling to merge manufacturing and sales together."
"Jan 25, 2018",4.0,"Great Product, People and Work Environment Secure and supportive work environment, collaborative, team oriented work culture,  great people and product.Slow decision making, difficult to remove poor performers,  company does not have the same family oriented culture it once did but it's still much better than most companies."
"Nov 10, 2009",4.0,"If you like the auto business, a great place to work If you like the auto business, Toyota Motor Sales can be a great place to work.  Working in the field is dynamic.It can be frustrating to see the lack of motivation and respect for the company from other employees.  Many see working for TMS as more secure than a government job, and treat it as such."
"Sep 24, 2013",4.0,"Make Your Own Way and Be Aggressive Tremendous cultureCompetitive Pay/Benefits packageOpportunities to do more than just your jobGrowing YP communityMost managers are not good developers of people and talentNot very much recognition or appreciation for doing work outside of your scopeUpper management will very rarely fight for youStill behind the times in engaging the YP culture, but catching up quickly"
"Jan 4, 2011",5.0,"Great place to launch a post MBA career Cars, Cars, Cars...  Great deal for managers and aboveWorksite was like a campus  you could drop off dry cleaning, pickup a bday card, workout and eat all on campus.One negative is that there are some ""lifers"" that may not be that talented and even as a young manager you can start to feel the ""golden handcuffs"" (and therefore not leave for other roles at other firms)."
"Aug 15, 2011",4.0,Good place to work with strong benefits and job security. Strong corporate culture that is not for all.  This company provides a strong benefits package Job security is very strong at this company The company promotes a safe and respectful workplace This company has a very strong corporate culture that may not be fit for everyone Overall salary itself is slightly uncompetitive to market Administrative burden is heavy (e.g. HR processes)
"Apr 27, 2016",4.0,"Assistant Manager Great benefits, excellent pay, safe working environment, many extra programs like fitness center, credit union, on site pharmacy, car purchase program.Expectations for job roles not always clear among sections/departments, leading to double work or some things not getting done.  HR's role in job performance is minimal, leading to under performing individuals being carried by others who do their job and the jobs of others."
"Sep 20, 2018",2.0,"Laid back working environment, no room for growth. Worklife balance, new campus in Plano, decent insurance benefitsThere are no structured development programs, so it is very difficult to switch departments or move up in the company. Promotions seemed to be based on years of service, not who is most capable. You can get stuck in the same job for many years if not constantly seeking new opportunities. They like to preach their core values of “Respect for People”, but don’t offer benefits like paid paternity leave that are becoming standard at most large companies.  Vacation time and employee vehicle program are much worse than other automotive OEMs."
"Jun 18, 2011",3.0,"Started out as a great place to work 15years ago but the constant chipping away at benefits has hurt morale. Employee discount, stable job environment if you are fulltimeLack of upward movement due to the Americanization of the plant and new key positions bring their cronies from previous outside employers. Toyota has faltered in the J.D. Powers quality award every since they moved from a bottom up management style to topdown management style. The development of internal talent that made this co. Great has been put to the wayside and it shows from all the recent problems that are starting to creep up on them."
"Jan 31, 2014",4.0,"Good Place , in 5 yrs  big problems Always a challenge , Freedom to do many different aspects of job, always changingOpen Office , Socialistic Environment Every one gets same pay even though responsibilities are widely different,"
"Mar 7, 2017",5.0,"Great opportunities! Great benefits (low cost!), lease vehicles that cover maintenance and insurance, the campus will have a lot of amenities (pharmacy, gym, etc), cares about the environment, lots of groups you can join to network with others, respectful environment, collaboration, community service opportunities, focus on the customer, the list goes on and on!There's a lot of change currently so have to be flexible but that is to be expected.....and leads to a lot of opportunity for growth and stretch assignments."
"Oct 19, 2017",5.0,"TFS Employee - Human Resources This is by far the best company I've ever worked for. I lucked out with a great team and a fantastic boss, but even without that, it has been a joy working here the last 2 years, and I anticipate staying for many more years.Toyota cares about their employees as a person, and the benefits and flexibility in my schedule are awesome. Really great people and a lot of fun activities, too!There are no cons that I can think of, and they aren't even paying me to say that."
"Apr 17, 2016",4.0,"Just an Opinion A position with Toyota means work stability.  Toyota keeps it's employees during hard times.  There is never a layoff.Toyota endeavors to keep benefits and pay close to the national average.  Hard work and visionary, forward looking, kaizen/improvements are expected.  So, exceptional performance may only achieve minimal recognition."
"Sep 19, 2016",4.0,"Sr. Research Administrator Great benefits. Good work environment. Interesting projects. Good people.Moving to Plano, TX.  Sometimes a little too focused on diversity vs. talent. So promotions seem to go to category, not best suited nor most talented/appropriate."
"Mar 21, 2017",3.0,"Nothing happens quickly here decent pay and they take good care of their employees, encourage moving around the companyVERY cliquish, if you get on the bad side of any Toyota ""lifer"" you can pretty much forget moving up AT ALL regardless of how good of a worker you are. TONS of longterm managers who do almost NO work and excel at passing work off on to other people"
"Apr 22, 2017",4.0,Group Leader Stable employment over 29 year career. Opportunity for advancement if desired. Work culture that is based on mutual respect. Good pay and benefits program.High stress environment for supervisors at times. Lean manufacturing means doing the job with 16 people when you really need 20.
"Oct 10, 2014",4.0,"Solid company to work for with good benefits and great work life balance. Great medical benefits, paid time off, 9/80, pension, lease car including insurance, casual dress. Company salary is very competitive with annual bonus.   Overall strong supportive management with a great pool of high performing associates.Company relocating to Texas, culture will probably change with less respect for people as now looking at the bottom line. Anticipate benefits to change as Texas is an employer friendly state. A lot of silo's and runs on some antiquated systems."
"Jun 9, 2015",1.0,Skilled team member two words.  Schedule sucks. Great job. Mostly ok guys there.  Benefits are good. Pay is good.   Working with broad range of equipment.Absolutely horrible (dupont) schedule.  Every 3 or 4 days we switch from days to nights and back. 12 hr 45 min shifts.   Upper Management doesn't listen at all. They don't even do a good job of acting like they listen.
"May 15, 2016",4.0,Marketing Decent work life balance. Flexible work schedule. First couple of years were interesting. Pay and benefits are good.After the first few years the work starts to feel repetitive. The auto industry is still a bit of a boys club In spite of constant talk of the importance of the female buyer. HQ is moving out of state.
"Aug 17, 2016",5.0,"Great Place to Work if You Want Stability In typical Toyota fashion, there are many processes in place throughout the company so there is a real structured and organized feeling, even in a design studio where you'd expect a little chaos.  Overall, the work/life balance is very good and overtime is pretty rare.  Compensation is fair and the benefits are very good.Even though Toyota is big, our division is quite small and there isn't that much of a career path unless you're actually a designer."
"Jul 7, 2014",5.0,"It was an enjoyable place to work. I enjoy being around cars, so working at a car dealership felt natural for me. If you enjoy being around cars, then working for Toyota is a great place to be.As a car detailer, I was at the bottom of the totem pole, so I had to take orders from everyone, and it's difficult to satisfy everyone's desires, but that is to be expected in any lower position."
"Apr 21, 2016",5.0,"Great place to work Professional work environment which embraces cultural diversity, strong ethics and environmentally sustainable work areas.    Toyota Production System is taught and followed almost as a religion for manufacturing .Technical career paths are not well defined or supported in some cases. Lots of travel, lots of long hours, some international weekend layovers."
"Jan 16, 2011",2.0,"Refreshing initially, understanding Toyota Way has been extremely beneficial. Proud of the company ethics and social responsibility, Toyota Way is a unique approach to business that would benefit other companies. Truly compassionate environment  many community activities to reflect the spirit of Toyota Way.NA is limited in scope to truly impact business direction. Run with Japanese mentality but staff of NA employees  disconnect not truly recognized by mgt. Career paths are limited. Development is strongly embraced but few in supervisory roles are capable or make the effort. Work load is not evenly distributed and compensation does not reflect scope of the workload. High level of frustration at working level and management alike. Outdated systems and technology in the administrative world."
"Feb 4, 2011",3.0,"Big corporation with Little dreams Great balance between work and life.  9/80 is wonderful and people are respectful of one another.  Location is fantastic and industry is interesting.The soul of the company seems to be eroding with weaker management left behind along with lifers.  Those looking to make a positive change are often crushed by fear or the weight of red tape.  You must conform.  Could be more efficient, but that is not the corporate culture right now.  Frustrating to see so much sourcing out to suppliers that are taking advantage of weak managers."
"Jul 27, 2013",4.0,"Very stable company with growth potential. Progressive and generous benefits package, stable employment, solid earning potential, environmentally conscious, diverse occupational opportunities, continuously looking for improvement, process driven.Depending on location, heavy travel may be required.  Work/life balance is not always equal.  Some managers are stuck in old school thinking.  Not all employees are on the same page."
"Jan 5, 2014",4.0,"I have worked for several Toyota dealerships for over 30 years as Fleet Manager/Director. Quality products, our consumers are generally happy with purchases. Many repeat buyers and referrals. Because vehicles basically sell themselves, we are always busy. Training is available from the factory, mandatory if you wish to succeed.Too many hours, never a weekend off, no bonuses and commissions about the same as they were 30 years ago. Minimum commission is same $100 as it was in 1980. it takes working 67 days a week to make a six figure income."
"Mar 17, 2014",4.0,"A place you go to retire, not start your career They are fair and care about their employees.  An excellent training ground for the automotive sector.  The dealer relationships are second to none and the dealers allow you in to their business.Weak employees survive and are protected.  They spend a lot of money on life coaches that focus on being nice and not producing results.  It is becoming GM of the 80s, complacent, and not hungry."
"Jul 11, 2014",4.0,A safe place to work but little upside opportunity. If you are looking for long term stability Toyota is a great place to be.If you are in the earlier stages of your career it is very unlikely that you will move up at Toyota as there is little opportunity for advancement if any at all. People in senior positions don't leave or get fired so without growth no new positions become available.
"Nov 24, 2015",4.0,"Engineer Competitive Salary, yearly raises, 401K partial matching, good benefits package. Great if you like to travel. Very professional, respectful work atmosphere. No finger pointing.Unspoken (sometimes explicit) expectation of long work hours. Lack of sufficient manpower for job scope, especially considering the relationship between the US and Japanese sides of the company. Very slow, arduous process to enact any meaningful change."
"Apr 21, 2016",4.0,"Great environment People genuinely care about each other, company is serious about philanthropy, great communication, team building events, flexible schedule, leadership is dedicated to continuous improvement, team members at all levels have the opportunity to drive change.Natural pains stemming from relocating the company, systems and resulting processes are outdated in some depts, longtime practice of hiring from within creates culture shock now that outside hires are coming in large numbers."
"May 27, 2016",3.0,"Final assembly engineering specialist Benefits are very good.  Job is very stable with good pay given the area.  Has provided fringe benefits with travel requirements.Speaking for my division there is little to no development for people.  Work life balance can be very bad, the required hours to complete projects can burn you quickly.  Upper level management decision making is very slow resulting in very condensed schedules, usually with unrealistic budgets.  All of this creates an environment where it isn't an opportunity to succeed but simply not to fail.  As with any large company there is a lot of paperwork and documentation to complete a project."
"Mar 6, 2018",4.0,Great Company - Lots of Meetings High quality products you can feel proud to represent.An environmental leader in the automotive industry.A strong culture of diversity and inclusion.Low turnover company due to overall positive work environment.Low turnover company limits career growth potential. Limited openings put greater emphasis on field experience and networking.Emphasis on field experience results in operational people in charge of technical departments.So.  Many.  Meetings.
"Aug 18, 2015",4.0,"Good Company, but needs movement Good foundation at the company. Decent benefits.Lowest salaries in the industry! No work/life balance. No opportunities for movement because of older workers they just hang on to out of ""respect"" but in reality, they should have moved on by now. Too much political bs that gets recognized instead of actual performance."
"Apr 24, 2012",3.0,"Great place to work if you just want a stable job with low stress. Great people. The benefits (health insurance) is excellent. There's absolutely no stress involved with jobs at Toyota. Great work life balance. Excellent company culture.Very low pay. Almost impossible to get promoted because promotion is based on openings, and no one ever leaves Toyota. The job is too easy and stressfree to quit. Promotion is also based on who you know and not how you perform. Lots of corporate politics. Many of the younger employees' (i.e., MTs) parents work at TMS as Corporate Managers or higher. Half of them would never get promoted if it wasn't for daddy's connections."
"Jan 6, 2016",2.0,Diversity and Inclusion Still has a way to go for D&I but they are finally promoting minorities.  I seen a big change in the last 25 years I have worked there.  Thanks to their EEOE filing otherwise it would still be the same.As most companies since 2007 they have placed same amount of work on smaller number of associates.  Has created a place where now the associates decide what they prioritize. Lots of tasks not being completed.
"Sep 19, 2016",5.0,"Human Resources Manager Collaboration, Team work and supportive environment are what keeps me at Toyota.  It is an environment that challenges me to think differently, introduce ideas while bringing on champions and stakeholders to buyin collaborate on new initiatives.  The energy and colleague that work to do better everyday is extraordinary.Worklife balance is a challenge as well as career development.  I've made my way through taking control of both for myself and my own needs but always have to keep myself in check"
"Feb 14, 2019",2.0,"High stress, Micromanaging to the limit, really thick  atmosphere and hostile toxic working environment. Good Perks  Subsidized employee car lease  Good Insurance  Good 401K match up to 6%Pay is not outstanding but is not badHeadquarters are brand new including restaurants , pharmacy bank and gym.New HQ  has very little advancement in terms of usable technology. Parking space is limited  Depending on schedule might be a headacheCEC department has a very poor work environment. Hostile to employees. micromanaging, stiff and hierarchical, closed door policies.Little possibilities to move from CEC to any other department."
"Oct 17, 2012",5.0,"Great Place to Work For the most part, a great place to work.  Many opportunities, albeit lateral, for high performers.  Excellent work life balance.  Great benefits with competitive pay.Very conservative corporate culture.  Performance appraisal system is based on relative performance (with quotas) rather than individual performance based; unnecessary at  best and demoralizing at worst, for both associates and managers.  For better or worse, job security is akin to working for government.  Dead weight can be discouraging."
"Dec 1, 2016",5.0,District Service and  Parts Manager Great position to learn the automotive business and prepare for a long term career in the Auto Industry. No better company in the Automotive Industry!Travel life is not for everyone. The job is demanding and will require sacrifice of personal time. But if you are willing to put in the time then it will pay off.
"Sep 22, 2008",3.0,A good place to to gain valuble experience in a manufacturing environment. It is a well recognized company that can really help a resume.  They are pioneers in justintime production and quality systems.  These are sought out by many employers.  You can be confident in job security there have been no layoffs at the Georgetown assembly plant since it opened in the late 80's.Very few opportunities for advancement within the company.  Many of the top leadership are from GM or other big 3 orginizations.  Management in most cases refuse to address poor performance within the saaried work ranks  work is split to the high performers.  Poor communication between parent company and US transplant making certain tasks frustrating
"May 28, 2015",3.0,"TMMTX This is the only plant in the world that makes the Toyota Tundra so there is plenty of OT. The health insurance is cheap and on site pharmacy very convenient. There is also an on site doctor's office, dentist, and optometrist.The biggest con is lack of work/life balance. TMMTX adheres to an absolutely brutal shift work schedule where you work two weeks days then switch to two weeks nights.  Your body and soul takes a beating because you never get used to the change.  You can count on working some Saturdays as well. The on site medical facilities are nice in theory but good luck getting an appointment."
"Aug 31, 2016",5.0,"Like Family Great coworkers, very tightknit group, busy in a good way, great benefits. There are the usual ups and downs that you find anywhere, but at the end of the day, I am proud to work for this companyNot a lot of room for lateral movement  analystlevel workers tend to find the job they like and stick with it for a long time. Sometimes you have to wait for someone to retire to have a chance to try something new"
"Aug 22, 2018",3.0,"Toyota is a great place to work if you want to retire....not if you want to grow Toyota has some of the best benefits I have ever seen at a company. The lease car alone is a huge plus and managers and above get a stipend for a lease car. This essentially allows for a free car for managers and above. I have the most expensive medical plan and it costs me roughly $75 a month. I am single with no dependents. Retirement plan is pretty decent. Not the best but still good. The people at Toyota truly do care about the company. They want to see it succeed.  Management have an loyalty to the company that I have not seen anywhere else.  Mostly this works out for good.  What Toyota is doing as a whole company is pretty inspiring . When you see Akio talking about mobility it is exciting. The company as a whole is doing some very interesting things with mobility and connected world.Toyota does amazing things for the community. The partnerships they have with community and the sheer number of volunteer opportunities is the best I have ever seen from a company.  People inside Toyota care about making a difference in the community and it is built into the culture. Also the business partnering groups are diverse and give employees other opportunities to use their talents.Toyota is not a good place to be innovative. They talk about it all the time but everything is marred in red tape.  The bureaucracy and politics at Toyota are the absolute worst I have ever seen. I work in the IT department and in order to get a basic server it takes at least 4 approvals and then about a 2 weeks to work itself through the system. The discussions of SCRUM and Agile are all talk. They have just changed the names and do the same type of workflow. The largest complaint is that team members are unable to properly do their jobs because all of the IT operations are outsourced to a third party company. Toyota is extremely, extremely siloed. If you are a technical person who wants to be hands on then I would highly recommend not applying at Toyota. Team member positions are mostly glorified project managers. You will just be managing projects and give requirements to other teams to do the job that more than likely you can do yourself but cannot do because they will not give you access."
