,Date,Rating,ReviewText
5126,"April 9, 2017",3,"Fun but stressful place to work coworkers are awesome, managers are hard to find esepecially when you need them for a customer. fast paced most the time on slow days its hard to find something to do."
5127,"April 8, 2017",3,Good It was really good and fun to work with people. But this is when I was first staring out and learning everything. So the wolf experience was amazing. And so where the people.
5128,"April 7, 2017",5,"Great company to work for Flexible hours; everybody has awesome work ethic. A lot of opportunities to travel to Japan, which definitely is a plus. As an automotive company, the benefits are also fantastic."
5129,"April 7, 2017",4,"Productive & Professional  Work Enviornment Although this position was an amazing overall experience for me, the stress of the office environment made me  leery about accepting long hours at times.  Nevertheless, one of the best job positions I have had. Worked hard and learned much about Customer Service, Accounting, and the flow of a  business company."
5130,"April 7, 2017",2,Run Stupid just stupid awful horrible worst job ever horrible environment car business sucks dread sigh shoot me now never again awful awful just awful run!
5131,"April 6, 2017",5,"grato ambiente laboral excelente muy profesional y eficas,mantiene rapidamente los contactos de trabajo"
5132,"April 5, 2017",4,"productive and fun to work Need to work more than the regular hours of work without pay, to give customer satisfactions. I enhance my communication skills. Toyota is a fun place to work with. Hardest part of the job is when i had reservations of units but its not available. enjoyable part of the job is when you see that you make your customers happy and satisfied with your service."
5133,"April 5, 2017",3,"was a great place to work This company, while privately owned from 2000 - 2010 was a great place to work.  The owner cared for all of his employees and many associates made a career there.  Once bought out by a major corporation - slowly it became the ""norm""."
5134,"April 5, 2017",3,Ok This company is pretty OK. They have ways they can approve. They did buy us lunch everyday but that was to control production. You work long hours for little pay.
5135,"April 4, 2017",5,"Workplace Culture Working with my Toyota co-workers and management was very enlightening. Doing things the Toyota Way was a process. They made every opportunity available for you to learn your job and why things were done a certain way, the history of the company, and what the future may look like. Your input was always requested, and inclusion was second nature. Caring about others and your community are part of this culture. I learned that Toyota was a company that cared about its employees, their community, causes, the Girl Scouts, Boy Scouts, teens, the elderly, etc. Toyota also stressed respect for each other, including outside vendors. Respecting others helped me to gain quite a few friends and maintain relationships. This lead to great collaborating sessions."
5136,"April 3, 2017",2,"Great company on a downward slide Toyota used to be a great company to work for.  Over the past few years, the leadership  operates on politics and nepotism.  The wrong people are promoted and since the announcement of the TX move, the engagement level continues to crash."
5137,"April 3, 2017",5,"Produce sales Always should be with positive atitude.Learning product knowledge.Management training sales techniques.Great workeplace everyone treated like a family.When the economy collapse. when you make great commission."
5138,"April 3, 2017",4,"Excellent opportunity Worked as a co-op in the paint dept. as a younger student and was greatly supported by not only the specialists, but also workers on the line who had no obligation to really help me at all. It was a great opportunity for learning about lean operations in a manufacturing setting."
5139,"April 3, 2017",3,"Hard work Typically, cashiers help check out every service customer by explaining services, processing payments and miscellanious requests. Though the job itself is pretty basic, the organization and flow is really unthought out. Management rarely listens to employees about ways to make customer service better or concerns about being understaffed. The most enjoyable part is interacting with customers and helping them navigate through a stressful situation."
5140,"April 3, 2017",4,Productive place to work with ping pong table I really liked working here. The atmosphere was pretty cool. Sometimes we would play pickleball until the sun went down and then we would have skip all the way home for supper.
5141,"April 2, 2017",2,Challenging working facility It is a very challenging work place and work environment do to its location. Is very difficult to plan a work day due to  the obstacles that come with the facility.
5142,"April 2, 2017",4,"My experience Overall, I didn't like my experience as a Customer Relations Intern. I felt like they kind of took advantage of the interns in a sense. As interns, we were required to work every Saturday. Also, they timed everything. You had to change tour status from available to whether you were going to lunch, break, or to go use the restroom and they would time you for everything. If you got back a minute late from your break for whatever reason, it would count against you. It could be that this was just in my department and not everywhere else."
5143,"March 31, 2017",4,"Culture Oriented Very fast pass environment.  Many dedicated employees with a ""best only better"" working attitude. Management with an open door policy and support work-life balance schedule."
5144,"March 30, 2017",3,"work. Always working long hours , Have good and bad says like every other job.One of the  most tiring jobs .get Paid every week , always offered overtime"
5145,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
5146,"March 30, 2017",3,"Working 60h a week, getting paid below minimum wage Working 60h a week, getting paid below minimum wage. Management is not encouraging and not willing to help you with anything. Benefits are good and the Toyota culture."
5147,"March 29, 2017",1,"Walk away Walk away, not worth it. Money is sometimes worth it but for the most part stay away. If you don't hit your surveys you loose half your pay and if you don't make your surveys you get fired"
5148,"March 29, 2017",4,"Great company with some bad apples I was an intern here for customer relations... I really liked the enviornment, there was a cafeteria and a gym for employees, plus we were able to test drive the cars and take them home. The pay was also very good.. I liked this job but I had a very unprofessional supervisor who made me want to leave. Also moving up through the ranks is very difficult and many people end up stuck in the same position for years even if they want to promote and deserve to."
5149,"March 28, 2017",3,this is my fist studying this is my first studying before the studying of the optics in Egypt i studying for this field also for more than one years and i worked in this field also for one years
5150,"March 27, 2017",3,"Quiet Place Toyota was a very fast pace, upbeat job. It required of vigorous hours and a lot of repetition. This was a good college job, but it also means you have no life, the hours sometimes went up to 14 hours a day, four days a week."
5151,"March 27, 2017",5,Productive Fast paced enviroment i was able to work on three diffrent lines in the paint shop i enjoyed being able to learn multiple proceess and multiple pitches and the manegment was very helpful and understandable when it came to my sons medical condition i enjoyed working at TMMTX
5152,"March 27, 2017",5,"Great place to work! Best learning experience ever. I was hired as administrative assistant, which was awesome. A position I've never had before, then corporate had taken over and did away with that job and moved me to accounting. I was given an opportunity to learn and teach there which was great. The company had just changed to a computer they have never been on, the same one I've been on for 25 years. I was able to help coworkers out in that aspect."
5153,"March 26, 2017",5,"First Rate Employer Professional, quality-oriented employer.  Salaries are above average and benefits are top-notch.  Overtime is regular and expect to work a lot of weekends."
5154,"March 26, 2017",5,"Fast paced manufacturing Job is fast pace,  where everyone is an important part to continually produce. Room to move up and improve personally. Very busy job with a lot of overtime."
5155,"March 25, 2017",2,"Not the place it use to be Toyota, when I started pretty much out of college was a good job. Great pay, great benefits, everything for a new family. Then in last few years the company has went down hill."
5156,"March 24, 2017",4,Busy sales environment. Great workplace/managers/co-workers. A lot of hours all through the week. More of a customer service job than sales. Always busy learning the process and the vehicles.
5157,"March 24, 2017",5,"overall good place to work Fast paced environment can be stressful at times but I believe that is the ""norm"" with dealership service departments. Balancing customer satisfaction and unrealistic customer demands can be challenging. Overall I enjoy working in the automotive customer service industry, the auto industry is ever changing and vehicles are my passion."
5158,"March 23, 2017",4,"Lots of work but lots of fun Great co-workers, fun atmosphere, fast paced, great pay.  Its a lot of hours but the days seem to fly by.  There are also quite a few events that take place such as car shows, bbqs, sale events and company parties."
5159,"March 23, 2017",3,Decent place to work Moderate product and moderate opportunity.  Not located in a great market in terms of credit worthy traffic.  Good place to start career and learn about the business.
5160,"March 22, 2017",4,"Sales Being in automotive sales can be a tough business. I think every one should try sales, but I do not think that it's for every one. Good luck to any one pursing this job."
5161,"March 21, 2017",5,"Productive work place, Fast Paste, Fun and Safe Environment I am an experienced 10yr customer service representative. I also have 6yrs armed and unarmed security experience. I adapt to any environment I am a fast learner as well."
5162,"March 19, 2017",5,Success Driven Company TK is a highly successful company. The sales management team is seasoned and works great with each other. Very team oriented success. Known name in the local community and trusted my thousands of repeat customers.
5163,"March 18, 2017",4,Toyota Motor North America Overall a great company to work for. Seems to be looking for young new talent and sometimes overlooks the great work that has been done by the tenured team members.
5164,"March 18, 2017",1,Dealer review Used to be a good place to work but as of late time cuts and lack of pay raises are the normal.  They only think of employees as a number and not as a team.  If you are not part of the club you don't receive the benefits.  The reason so many people leave and have left is the way they treat employees I believe ownership needs to change . It starts at the top and works it's way down but sometimes it gets pushed back Good luck Toyota!!
5165,"March 18, 2017",5,"fun work place friendly co worker learn real quick nice management nothing hard good team work funny customers the best part is when they say we are closed and done for the day"
5166,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
5167,"March 30, 2017",3,"Working 60h a week, getting paid below minimum wage Working 60h a week, getting paid below minimum wage. Management is not encouraging and not willing to help you with anything. Benefits are good and the Toyota culture."
5168,"March 29, 2017",1,"Walk away Walk away, not worth it. Money is sometimes worth it but for the most part stay away. If you don't hit your surveys you loose half your pay and if you don't make your surveys you get fired"
5169,"March 29, 2017",4,"Great company with some bad apples I was an intern here for customer relations... I really liked the enviornment, there was a cafeteria and a gym for employees, plus we were able to test drive the cars and take them home. The pay was also very good.. I liked this job but I had a very unprofessional supervisor who made me want to leave. Also moving up through the ranks is very difficult and many people end up stuck in the same position for years even if they want to promote and deserve to."
5170,"March 28, 2017",3,this is my fist studying this is my first studying before the studying of the optics in Egypt i studying for this field also for more than one years and i worked in this field also for one years
5171,"March 27, 2017",3,"Quiet Place Toyota was a very fast pace, upbeat job. It required of vigorous hours and a lot of repetition. This was a good college job, but it also means you have no life, the hours sometimes went up to 14 hours a day, four days a week."
5172,"March 27, 2017",5,Productive Fast paced enviroment i was able to work on three diffrent lines in the paint shop i enjoyed being able to learn multiple proceess and multiple pitches and the manegment was very helpful and understandable when it came to my sons medical condition i enjoyed working at TMMTX
5173,"March 27, 2017",5,"Great place to work! Best learning experience ever. I was hired as administrative assistant, which was awesome. A position I've never had before, then corporate had taken over and did away with that job and moved me to accounting. I was given an opportunity to learn and teach there which was great. The company had just changed to a computer they have never been on, the same one I've been on for 25 years. I was able to help coworkers out in that aspect."
5174,"March 26, 2017",5,"First Rate Employer Professional, quality-oriented employer.  Salaries are above average and benefits are top-notch.  Overtime is regular and expect to work a lot of weekends."
5175,"March 26, 2017",5,"Fast paced manufacturing Job is fast pace,  where everyone is an important part to continually produce. Room to move up and improve personally. Very busy job with a lot of overtime."
5176,"March 25, 2017",2,"Not the place it use to be Toyota, when I started pretty much out of college was a good job. Great pay, great benefits, everything for a new family. Then in last few years the company has went down hill."
5177,"March 24, 2017",4,Busy sales environment. Great workplace/managers/co-workers. A lot of hours all through the week. More of a customer service job than sales. Always busy learning the process and the vehicles.
5178,"March 24, 2017",5,"overall good place to work Fast paced environment can be stressful at times but I believe that is the ""norm"" with dealership service departments. Balancing customer satisfaction and unrealistic customer demands can be challenging. Overall I enjoy working in the automotive customer service industry, the auto industry is ever changing and vehicles are my passion."
5179,"March 23, 2017",4,"Lots of work but lots of fun Great co-workers, fun atmosphere, fast paced, great pay.  Its a lot of hours but the days seem to fly by.  There are also quite a few events that take place such as car shows, bbqs, sale events and company parties."
5180,"March 23, 2017",3,Decent place to work Moderate product and moderate opportunity.  Not located in a great market in terms of credit worthy traffic.  Good place to start career and learn about the business.
5181,"March 22, 2017",4,"Sales Being in automotive sales can be a tough business. I think every one should try sales, but I do not think that it's for every one. Good luck to any one pursing this job."
5182,"March 21, 2017",5,"Productive work place, Fast Paste, Fun and Safe Environment I am an experienced 10yr customer service representative. I also have 6yrs armed and unarmed security experience. I adapt to any environment I am a fast learner as well."
5183,"March 19, 2017",5,Success Driven Company TK is a highly successful company. The sales management team is seasoned and works great with each other. Very team oriented success. Known name in the local community and trusted my thousands of repeat customers.
5184,"March 18, 2017",4,Toyota Motor North America Overall a great company to work for. Seems to be looking for young new talent and sometimes overlooks the great work that has been done by the tenured team members.
5185,"March 18, 2017",1,Dealer review Used to be a good place to work but as of late time cuts and lack of pay raises are the normal.  They only think of employees as a number and not as a team.  If you are not part of the club you don't receive the benefits.  The reason so many people leave and have left is the way they treat employees I believe ownership needs to change . It starts at the top and works it's way down but sometimes it gets pushed back Good luck Toyota!!
5186,"March 18, 2017",5,"fun work place friendly co worker learn real quick nice management nothing hard good team work funny customers the best part is when they say we are closed and done for the day"
5187,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
5188,"March 18, 2017",5,That was the real deal It is good dealer money was ok a lot of fun and learned a lot there it was my key to be a car man did learn a lot there also lot of fun with making money
5189,"March 17, 2017",4,Great if you love cars You have to know exactly what you're talking about because a lot of the customers will try to trick you or prove you wrong for cheaper prices. Walk in with a lot of knowledge
5190,"March 17, 2017",4,"Automotive Electronic Parts Inspect automotive mechanical components from outside suppliers and in-house manufacturing facility •         Responsible for the manual (mechanical),  and visual, inspection of the components using the most appropriate techniques and equipment available to ensure conformance to specification and procedures.  Analyze and interpret blueprints, data, manuals and other materials to determine specifications, inspection and checking procedures. Verify workmanship on assemblies. Complete Electronic or Manual transactions forms, on accepted or rejected parts"
5191,"March 16, 2017",5,Good job Good job you learn alot from there they pay good this is a good place to work at staffs are nice and they are good at there job people are nice there.
5192,"March 15, 2017",5,"Toyota Manufacturing Managed all freight carriers for Toyota Texas. Implemented recovery plans for missed freight, cube out freight and freight supplements. Coordinated with expedite carriers for recovery of all missed freight."
5193,"March 14, 2017",5,"Good place to work Day starts with staffing confirmation.  Your typical Monday and Friday call insLearned how to manage lean staffingManagement is not free giving of feedback.  Lot of time spent in limbo."
5194,"March 14, 2017",4,fun and entertaining work place Toyota is a fun and faced paced work place. multitasking meeting different customers from all over engaging in conversation. talking and learning about different cars which is very fun and useful.great environment.
5195,"March 14, 2017",4,yay wonderfull wouldnt want to work anywhere else great pay and benefits on the best retirement plans you can everyonr should work for toyota highky rcomend it
5196,"March 11, 2017",5,"my experience at Toyota.... very Japanese i am on my 2nd contract at Toyota Motor Sales. The first contract was in Customs & Trade Compliance; I learned a lot in that year. My second (current) contract is in PQ&SS = Product Quality and Service Support.  Again, I've learned a lot. I love interacting with the international personalities at Toyota, the management is excellent. They do have some very slow and antiquated computer systems that take away from productivity. Love the people that I work with, but sadly, each week, some of them move to Texas permanently."
5197,"March 10, 2017",4,"Great People to work for Great place to work depending on the department and your specific manager and co-workers. The job was mostly fun and fast paced. There was a lack of leadership when it was needed most. Benefits were expensive but available. The General Manager is really helpful in stepping in and following with issues when all else fails. Great guy."
5198,"March 10, 2017",5,Production Assembly Line Walking is a main part of this job. Providing parts for the team in a timely manor. Never stop the team from working. Keeping focus on the main goals.
5199,"March 9, 2017",4,"work easy day by day job 12 hours shifts skilled maintenance technician, everyone is friendly , work all week and have weekends off, Toyota has their own culture that everyone follows"
5200,"March 9, 2017",4,"fun fast past my experience is to date a fun, exciting, fast pace place to work. The management is very family oriented and friendly. The staff is very diverse and fun to work with."
5201,"March 9, 2017",4,great benefits On a typical day there I would build the V-6 engine. The management on my line wasn't that great at the time. I met some really great people there. The pay and benefits are great and if I could I would go back in a heartbeat.
5202,"March 9, 2017",3,Fun Place A fun place to work but not much room for advance. A great place to get trained in the industry with some of the best talent overall around. They do keep managers.
5203,"March 8, 2017",1,do NOT work here Don't be fooled by the commercials. They do not care about their customers or their employees. The owner and the CFO are awful human beings and it will all come out eventually. They are terrible to work under. Do not work here
5204,"March 8, 2017",1,"Toyota Indiana I have worked at Toyota Indiana for a year now. When I first started, I thought I could make this job into a career. I quickly realized that I was wrong. The job pays very well, but is an awful place to work. Everyone is always out to get one another, and no one works as a team. The management is AWFUl. They encourage you to get other people in trouble, and if they don't like you they can/will make up stories to get you fired. The job wouldn't be so bad, if it weren't for the people. I worked at McDonalds in College, and that was hands down better than working for Toyota. I am tired of working for a company that doesn't care about its employees. At the end of the day, it all about who came out ahead. You cannot trust anyone. I have never missed a day. and I try to keep to myself as much as possible. I had 2 different incidents where I was being harassed, and when reported they told me it was in my head. I was being called names, cursed at, made fun of, and discriminated against. HR doesn't work to protect you or your rights, they work to protect the company and they could care less about you."
5205,"March 7, 2017",2,Unfriendly staff I felt that this company was too clique within the office staff. If one female did not take a liking to you then you were sure to know it. Innuendos and comments were unnecessary. You could feel the tension in the air.
5206,"March 6, 2017",4,"Great place for a short term contract While completing an extended six month contract here, I came to greatly enjoy the well supported, friendly and team-focused environment of Toyota.  It is a company that believes in its employees and it shows."
5207,"March 6, 2017",4,"Great pay and benefits great pay and benefits, management is very structuredlong hours and stressful at times, but fulfilling opportunity for growthtravel required******"
5208,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
5209,"March 18, 2017",5,That was the real deal It is good dealer money was ok a lot of fun and learned a lot there it was my key to be a car man did learn a lot there also lot of fun with making money
5210,"March 17, 2017",4,Great if you love cars You have to know exactly what you're talking about because a lot of the customers will try to trick you or prove you wrong for cheaper prices. Walk in with a lot of knowledge
5211,"March 17, 2017",4,"Automotive Electronic Parts Inspect automotive mechanical components from outside suppliers and in-house manufacturing facility •         Responsible for the manual (mechanical),  and visual, inspection of the components using the most appropriate techniques and equipment available to ensure conformance to specification and procedures.  Analyze and interpret blueprints, data, manuals and other materials to determine specifications, inspection and checking procedures. Verify workmanship on assemblies. Complete Electronic or Manual transactions forms, on accepted or rejected parts"
5212,"March 16, 2017",5,Good job Good job you learn alot from there they pay good this is a good place to work at staffs are nice and they are good at there job people are nice there.
5213,"March 15, 2017",5,"Toyota Manufacturing Managed all freight carriers for Toyota Texas. Implemented recovery plans for missed freight, cube out freight and freight supplements. Coordinated with expedite carriers for recovery of all missed freight."
5214,"March 14, 2017",5,"Good place to work Day starts with staffing confirmation.  Your typical Monday and Friday call insLearned how to manage lean staffingManagement is not free giving of feedback.  Lot of time spent in limbo."
5215,"March 14, 2017",4,fun and entertaining work place Toyota is a fun and faced paced work place. multitasking meeting different customers from all over engaging in conversation. talking and learning about different cars which is very fun and useful.great environment.
5216,"March 14, 2017",4,yay wonderfull wouldnt want to work anywhere else great pay and benefits on the best retirement plans you can everyonr should work for toyota highky rcomend it
5217,"March 11, 2017",5,"my experience at Toyota.... very Japanese i am on my 2nd contract at Toyota Motor Sales. The first contract was in Customs & Trade Compliance; I learned a lot in that year. My second (current) contract is in PQ&SS = Product Quality and Service Support.  Again, I've learned a lot. I love interacting with the international personalities at Toyota, the management is excellent. They do have some very slow and antiquated computer systems that take away from productivity. Love the people that I work with, but sadly, each week, some of them move to Texas permanently."
5218,"March 10, 2017",4,"Great People to work for Great place to work depending on the department and your specific manager and co-workers. The job was mostly fun and fast paced. There was a lack of leadership when it was needed most. Benefits were expensive but available. The General Manager is really helpful in stepping in and following with issues when all else fails. Great guy."
5219,"March 10, 2017",5,Production Assembly Line Walking is a main part of this job. Providing parts for the team in a timely manor. Never stop the team from working. Keeping focus on the main goals.
5220,"March 9, 2017",4,"work easy day by day job 12 hours shifts skilled maintenance technician, everyone is friendly , work all week and have weekends off, Toyota has their own culture that everyone follows"
5221,"March 9, 2017",4,"fun fast past my experience is to date a fun, exciting, fast pace place to work. The management is very family oriented and friendly. The staff is very diverse and fun to work with."
5222,"March 9, 2017",4,great benefits On a typical day there I would build the V-6 engine. The management on my line wasn't that great at the time. I met some really great people there. The pay and benefits are great and if I could I would go back in a heartbeat.
5223,"March 9, 2017",3,Fun Place A fun place to work but not much room for advance. A great place to get trained in the industry with some of the best talent overall around. They do keep managers.
5224,"March 8, 2017",1,do NOT work here Don't be fooled by the commercials. They do not care about their customers or their employees. The owner and the CFO are awful human beings and it will all come out eventually. They are terrible to work under. Do not work here
5225,"March 8, 2017",1,"Toyota Indiana I have worked at Toyota Indiana for a year now. When I first started, I thought I could make this job into a career. I quickly realized that I was wrong. The job pays very well, but is an awful place to work. Everyone is always out to get one another, and no one works as a team. The management is AWFUl. They encourage you to get other people in trouble, and if they don't like you they can/will make up stories to get you fired. The job wouldn't be so bad, if it weren't for the people. I worked at McDonalds in College, and that was hands down better than working for Toyota. I am tired of working for a company that doesn't care about its employees. At the end of the day, it all about who came out ahead. You cannot trust anyone. I have never missed a day. and I try to keep to myself as much as possible. I had 2 different incidents where I was being harassed, and when reported they told me it was in my head. I was being called names, cursed at, made fun of, and discriminated against. HR doesn't work to protect you or your rights, they work to protect the company and they could care less about you."
5226,"March 7, 2017",2,Unfriendly staff I felt that this company was too clique within the office staff. If one female did not take a liking to you then you were sure to know it. Innuendos and comments were unnecessary. You could feel the tension in the air.
5227,"March 6, 2017",4,"Great place for a short term contract While completing an extended six month contract here, I came to greatly enjoy the well supported, friendly and team-focused environment of Toyota.  It is a company that believes in its employees and it shows."
5228,"March 6, 2017",4,"Great pay and benefits great pay and benefits, management is very structuredlong hours and stressful at times, but fulfilling opportunity for growthtravel required******"
5229,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
5230,"March 6, 2017",5,Houston Rockets Retail set up and sell merchandise. Make sure all merchandise is presentable. Sell and up sell products located in the retail store at the Toyota Center. Sell at all events at the Toyota Center.. Concerts etc.
5231,"March 6, 2017",5,"One of the BEST Public companies I have ever worked for A guiding philosophy that embodies caring about everyone. Team oriented and customer oriented! Great pay, wonderful benefits and the ability to advance as far as you wanted."
5232,"March 3, 2017",1,"worst place to work at ever. Rotating shifts for no reason at all. Workers are not allowed to talk to one another, even if it is a work related issue. The entire time, We were standing in a loud warehouse without hearing protection, and with almost no climate control. The workplace culture that exists makes it clear that Toyota does not care about the employees there at all. My friend and I started at the same time, and he was promptly let go after missing a day of work due to a car accident he was involved in. The pay is miserable, as Toyota starts off everyone at 9.50 an hour. The work is mind numbing and repetitive. You WILL be performing the same tasks  repeatedly for 12 plus hours a day, with 2 15 min breaks and 1 30 min lunch break. Attendance is taken immediately following lunch, to make sure everyone arrives on time, meaning you have to be at your work muster station LITERALLY within 30 seconds of your lunch/break ending, or you will be reprimanded. Everyone is miserable there, and I have witnessed more than a few temp employees breakdown crying due to the harsh treatment by some of the full time Toyota supervisors  Additionally, Toyota has the WORST restrooms I have ever seen. They were constantly out of order, and the few that were working properly were filthy. The soap is never refilled, lighting that works when it wants to, EXTREMELY inadequate ventilation for the amount of people who were expected to use the facilities. However, I would like to thank Toyota for one thing. It was due to my horrible experience at the Toyota campus that I decided to go back to college to finish my degree. No one"
5233,"March 3, 2017",4,"Customer focused and always chasing  the latest auto trend Over all Toyota definitely lives up to their reputation for Quality and customer satisfaction standards. Toyota R&D is great for confident and self-motivated people. Job balance is a bit difficult as all job loads are demanding. You must be open minded, be a self-learner and have a great work ethic along with good time management skills. Talent is key at this company and could be overwhelming for inexperienced workers. You learn the Toyota culture, TPS philosophy, Lean, Sig sigma and other work standards. Knowing Japanese is a big plus. Become the best is key at this company!"
5234,"March 3, 2017",3,"New facility, is very nice.  Fellow employees are great.  Ability to have a demo. Secondary market is more prominent here than new car sales.  Owner can be overwhelming and controlling.  Sales are more dependent on internet.  Not enough floor traffic."
5235,"March 2, 2017",5,"Good place to work. Nice environment. Great place to grow. Very mannered and professional. Good customer base company.Active and Energetic environment."
5236,"March 2, 2017",4,Hard working fast enviornment Fast pace all day is how we usually work. Got there at 6:00 AM every morning and worked till 3 or maybe 5 PM depending on the work day. Didn't learn as much as i thought but i was behind the wheel most of the day. All in all is was a fun experience.
5237,"March 1, 2017",2,lot tech It's a good job just management is not that great. The compony say the schedules are set schedules but then change every other month. not good for employees that go to school.
5238,"March 1, 2017",4,"Easy going yet challenging work environment. Multiple learning and growing opportunites Working in this dealership, there is a wide variety of culture, yet we are all one big team. the teamwork it takes to make a customers experience worth while is what I value most. We have a fluid order of operations that works well, and are able to resolve problems to the greatest of our abilities in good time."
5239,"March 1, 2017",5,Great place to work with lots of opportunity I have really enjoyed my time working here. I think the culture is inspiring and supportive. Toyota of Des Moines is in a great facility and great location. It is setup to serve a great number of customers making it a busy place to work.
5240,"March 1, 2017",3,"positive work environment Consistent paychecks are not real here - payplans were frequently changed, up to once every 2-3 months. Upper management would rather fire you and find a cheap replacement ."
5241,"February 28, 2017",5,"Busy and Accomplishment My job title was a new position in new department. It started off with just three people those people had all moved up in position. I and several others all started off new and trained on thesame thing, witch was sorting all the incoming contracts for new financed vehicles. We also had to breakdown all the contracts make sure that they were put in the correct order and that all the paper work was there. To keep track of all the contracts that were coming they had to be put into a system. As time went on we started getting a substantial amount of contracts coming in. I and a supervisor came up with system of sorting the mail, entering it into the system, braking down the contracts and delivering it to the proper teams of contract processors. With this I was able to train my team to get the work done sufficiently and on a deadline.."
5242,"February 28, 2017",5,"challenging and full of knowledge A typical day at work is to please the customer to get their trust and explain to them about the warranty coverage of their vehicle. -To provide an efficientwarranty claimsprocess in support ofthe business.-To operate withindeadlines andaccording tomanufacturer and Toyota Retail guidelines."
5243,"February 26, 2017",4,"Company Toyota offered what I needed when I needed it and I am now ready to relocate and try something new after 35 years with Toyota  Work the line at flat rate which is an antiquated way of paying technicians.  With the advancement of technology the majority of the work is warranty work or recalls that do not pay sufficiently."
5244,"February 25, 2017",5,"Great place to work The people are awesome, great to work with and friendly.a time crunch in the middle of the day can cause tension between techs,writers and lot attendants."
5245,"February 25, 2017",4,"buen ambiente de trabajo llegar fijarse en la hoja de rotacion a donde tengo que ir y empezar el dia.Aprendi a manejar muchas maquinas y herramientas.buenos compañeros arrancar a trabajarlo aprendido y las cosas que pude conseguir"
5246,"February 25, 2017",5,Good place to work Can make ton of money here. Good people and opportunity. Im glad i got a chance to work for Toyota of Olympia. Where from the top down everyone work with and apprieciates eachother.
5247,"February 24, 2017",4,"Productive and fun workplace Learned good customer skillsWorked well with schedule if studentAwesome peopleThey're the ideal people to be trained by"
5248,"February 24, 2017",5,Great Place to Work!! I've worked for this company for many years and wouldn't want to work for any other dealership.  They like to promote from with in and help guide you to be a better person.  Would highly recommend working here.
5249,"February 23, 2017",4,Great Team Great team to work with. High volume shop with an excellent technician base.  Inconsistency with standard operating procedures leads to much confusion and high turn over.
5250,"November 17, 2020",5,Awesome workplace  I enjoy my job at Toyota. It is a great opportunity to work with great people and meet new clients.  You are free to work hard and get your job done I would recommend. 
5251,"March 6, 2017",5,Houston Rockets Retail set up and sell merchandise. Make sure all merchandise is presentable. Sell and up sell products located in the retail store at the Toyota Center. Sell at all events at the Toyota Center.. Concerts etc.
5252,"March 6, 2017",5,"One of the BEST Public companies I have ever worked for A guiding philosophy that embodies caring about everyone. Team oriented and customer oriented! Great pay, wonderful benefits and the ability to advance as far as you wanted."
5253,"March 3, 2017",1,"worst place to work at ever. Rotating shifts for no reason at all. Workers are not allowed to talk to one another, even if it is a work related issue. The entire time, We were standing in a loud warehouse without hearing protection, and with almost no climate control. The workplace culture that exists makes it clear that Toyota does not care about the employees there at all. My friend and I started at the same time, and he was promptly let go after missing a day of work due to a car accident he was involved in. The pay is miserable, as Toyota starts off everyone at 9.50 an hour. The work is mind numbing and repetitive. You WILL be performing the same tasks  repeatedly for 12 plus hours a day, with 2 15 min breaks and 1 30 min lunch break. Attendance is taken immediately following lunch, to make sure everyone arrives on time, meaning you have to be at your work muster station LITERALLY within 30 seconds of your lunch/break ending, or you will be reprimanded. Everyone is miserable there, and I have witnessed more than a few temp employees breakdown crying due to the harsh treatment by some of the full time Toyota supervisors  Additionally, Toyota has the WORST restrooms I have ever seen. They were constantly out of order, and the few that were working properly were filthy. The soap is never refilled, lighting that works when it wants to, EXTREMELY inadequate ventilation for the amount of people who were expected to use the facilities. However, I would like to thank Toyota for one thing. It was due to my horrible experience at the Toyota campus that I decided to go back to college to finish my degree. No one"
5254,"March 3, 2017",4,"Customer focused and always chasing  the latest auto trend Over all Toyota definitely lives up to their reputation for Quality and customer satisfaction standards. Toyota R&D is great for confident and self-motivated people. Job balance is a bit difficult as all job loads are demanding. You must be open minded, be a self-learner and have a great work ethic along with good time management skills. Talent is key at this company and could be overwhelming for inexperienced workers. You learn the Toyota culture, TPS philosophy, Lean, Sig sigma and other work standards. Knowing Japanese is a big plus. Become the best is key at this company!"
5255,"March 3, 2017",3,"New facility, is very nice.  Fellow employees are great.  Ability to have a demo. Secondary market is more prominent here than new car sales.  Owner can be overwhelming and controlling.  Sales are more dependent on internet.  Not enough floor traffic."
5256,"March 2, 2017",5,"Good place to work. Nice environment. Great place to grow. Very mannered and professional. Good customer base company.Active and Energetic environment."
