,Date,Rating,ReviewText
2874,"November 4, 2018",2,Use to be a great place to work at 30 years ago. Many young engineers with less than 10 years of experiece are leaving. Management structure needs to down size tremendously. The management needs listen and empower its engineers instead of grandstanding. Workplace culture is a hit or miss and It depends where division you work at. But overall is declining.
2875,"November 4, 2018",5,Agradable Ambiente laboral Mucho aprendizaje profesional y con retos diarios para mejorar procesos.
2876,"November 3, 2018",3,"my experience some days are very relaxed and others are very stressful it all depends on the season or the deals going on really, the summer is usually very busy rather than the winter"
2877,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
2878,"November 3, 2018",3,"Networking and interesting workplace On a typical day at work, there are many meetings to support throughout the day. Vehicle build status is track hourly and communicated to the team/ other program leads.  Specific Engineering support is requested when needed to address any outstanding issues that may occur. Once all issues have been resolved the prototype vehicles go through a Final Engineering signoff review where all Engineers visit each unit to confirm Engineering designed parts are installed properly without conflicting other parts each unit is built with.During my time in my position, I have learned and excelled at coordinating, planning, scheduling, organizing and completing minor/major tasks.My workplace culture consists over active Hilo drivers, the operation of power tools and hoists. Vehicle movement, lots of walking and communication.The hardest part of my job is being readily available to many people that may require my assistance during the same periods of time. The most enjoyable part of my job is helping others accomplish their goals as well as mine and the great feeling of contributing to the company overall."
2879,"November 1, 2018",4,"Top level management and process. Manpower and production counts each hour was rewarding when you hit the target at the end of the day.Learning new products.planning for changes each day.Working with the team to get the goals for the day."
2880,"November 1, 2018",5,Always challenging Fast pace. Technology revolving. Great awareness on safety. You have the ability to increase your income by working as much overtime as you want and at the same time not work any overtired.
2881,"October 31, 2018",3,factory work Was a busy and high paced company with training for the job you were performing. The hours were long for it was one weekend on and one weekend off. I worked night shift from 5;00 p.m. to 5;00 a.m.
2882,"October 29, 2018",1,Fun to work Ford was the best job I have had in a long time. I learned a lot of skills and different jobs on the assembly line. I loved working for my bosses. You learn a lot of things about yourself.
2883,"October 29, 2018",5,"Very nice and well structured job with amazing pay and benefits and a lot of hours Had to leave because I moved, but I loved the job. Very high strung so the busy job and non stop feelings fit me well. Very good pay, if I didn’t have to move I’d still be working there."
2884,"October 28, 2018",5,Stressful great job though Ford is such a great job but was so stressful and busy. People at the job are so judgemental and don’t understand how stressful it is already being there.
2885,"October 28, 2018",4,"Work is sometime very stressful Looking for part time work due to up coming downtime . This kind of work can wear your body down , especially when you get up in age. I  would like to drive part time then maybe full time in the future. I have a chauffeur license. Delivery of packages or products. Not interested in Ubers or Lyfes"
2886,"October 27, 2018",4,"Open work area, unassigned desks/work areas. Lots of collaboration spaces with TV Monitors Professional work place. Great work life balance. Diversity and multiculturalism are highly valued.  Ford prides itself for being Ethical and has high standards for its employees."
2887,"October 27, 2018",5,"Family Ford treated me like a member of the family from day #1.  Excellent management, mentoring and great benefits.  Company paid for both undergrad and graduate degrees and encourage me to use what I had learned in the management of my career path."
2888,"October 26, 2018",3,"Great benefits, but don't be over 30 if you want to advance Ford Motor Credit used to be a company for advancement of all individuals.  No matter where your walk of life lead you promotion was a possibility.  Unfortunately, Ford Credit routinely overlooks long time employees for newly hired twenty somethings and promotes them within a year of service.  These folks spend 2-3 years within the company with their newly acquired skills move to jobs that pay more while employees who spend 10-20 years within the company who maybe in their late 30's or early 40's are passed over because they are not the future.  This routinely is the case in Nashville at least."
2889,"October 25, 2018",5,Productive and fun work place I enjoy cracking jokes and laughing at my co-workers while we're working it makes the time go past faster . it's also a great place to make connections and also a great opportunity to meet some awesome people from all walks of life
2890,"October 25, 2018",5,It was a great company to work for. It was a great company to work for. They are many opportunities to advance at Ford Motor Credit Co and to relocate.  My family situation only allowed my to transfer once.
2891,"October 25, 2018",1,"Assembly line worker Not enough pay for all the work that you do..$15 hour ...But your body broken down from lifting , pulling . Hands swelling even from high amounts of ibuprofen there is a Non-Stop speed you have to do for 12 hours a day and even night differential your check is $490 this explains the high turn over!!!"
2892,"October 24, 2018",3,"Good if you have the right management Upper management tends to move people around a lot, without much regard to apparent skills or desires.  Some supervisors/managers want to look over your shoulder for all of your work, some will defer to  your judgement.  Lots of opportunities if you're looking for electrical engineering at the moment."
2893,"October 24, 2018",4,"Fun and face paced I loved the job and was on a great job when I started working there up until I came back from maternity leave, they then put me on a different job that was made for someone of a stronger build for me. I could not handle it and they could not promise me my old job back so I had to quit,"
2894,"October 24, 2018",5,Very fair awesome people Loved it it is a great company to work for your medical for you and your dependants is 100% covered by the company. I loved being in a Union it wad just a great place
2895,"October 23, 2018",4,"work long hours, high temperatures, got along with most. driving the high low was good job. clocking in and out was done by the honor system, they were trusting."
2896,"October 22, 2018",3,"work schedule was great. there was a clique, in order to get easy work often time where seniority should rule, relations mattered more.....union shop, the rules should be followed. often times things couldve been resolved on the floor and shouldn""t have to go to labor. Management should have a specific standard for addressing adults. Rules should apply to them also. No phones on the floor, sexual harasment etc....pay raises are slow......compared to cost of living....4 days on 3 days of work schedule was excellent."
2897,"October 22, 2018",1,I dont work for ford motor company and never have I have never worked for ford motor company. I have only worked for a ford dealership which isnt even close to the same thing. but I had tio write something in this box to contunue
2898,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
2899,"November 3, 2018",3,"Networking and interesting workplace On a typical day at work, there are many meetings to support throughout the day. Vehicle build status is track hourly and communicated to the team/ other program leads.  Specific Engineering support is requested when needed to address any outstanding issues that may occur. Once all issues have been resolved the prototype vehicles go through a Final Engineering signoff review where all Engineers visit each unit to confirm Engineering designed parts are installed properly without conflicting other parts each unit is built with.During my time in my position, I have learned and excelled at coordinating, planning, scheduling, organizing and completing minor/major tasks.My workplace culture consists over active Hilo drivers, the operation of power tools and hoists. Vehicle movement, lots of walking and communication.The hardest part of my job is being readily available to many people that may require my assistance during the same periods of time. The most enjoyable part of my job is helping others accomplish their goals as well as mine and the great feeling of contributing to the company overall."
2900,"November 1, 2018",4,"Top level management and process. Manpower and production counts each hour was rewarding when you hit the target at the end of the day.Learning new products.planning for changes each day.Working with the team to get the goals for the day."
2901,"November 1, 2018",5,Always challenging Fast pace. Technology revolving. Great awareness on safety. You have the ability to increase your income by working as much overtime as you want and at the same time not work any overtired.
2902,"October 31, 2018",3,factory work Was a busy and high paced company with training for the job you were performing. The hours were long for it was one weekend on and one weekend off. I worked night shift from 5;00 p.m. to 5;00 a.m.
2903,"October 29, 2018",1,Fun to work Ford was the best job I have had in a long time. I learned a lot of skills and different jobs on the assembly line. I loved working for my bosses. You learn a lot of things about yourself.
2904,"October 29, 2018",5,"Very nice and well structured job with amazing pay and benefits and a lot of hours Had to leave because I moved, but I loved the job. Very high strung so the busy job and non stop feelings fit me well. Very good pay, if I didn’t have to move I’d still be working there."
2905,"October 28, 2018",5,Stressful great job though Ford is such a great job but was so stressful and busy. People at the job are so judgemental and don’t understand how stressful it is already being there.
2906,"October 28, 2018",4,"Work is sometime very stressful Looking for part time work due to up coming downtime . This kind of work can wear your body down , especially when you get up in age. I  would like to drive part time then maybe full time in the future. I have a chauffeur license. Delivery of packages or products. Not interested in Ubers or Lyfes"
2907,"October 27, 2018",4,"Open work area, unassigned desks/work areas. Lots of collaboration spaces with TV Monitors Professional work place. Great work life balance. Diversity and multiculturalism are highly valued.  Ford prides itself for being Ethical and has high standards for its employees."
2908,"October 27, 2018",5,"Family Ford treated me like a member of the family from day #1.  Excellent management, mentoring and great benefits.  Company paid for both undergrad and graduate degrees and encourage me to use what I had learned in the management of my career path."
2909,"October 26, 2018",3,"Great benefits, but don't be over 30 if you want to advance Ford Motor Credit used to be a company for advancement of all individuals.  No matter where your walk of life lead you promotion was a possibility.  Unfortunately, Ford Credit routinely overlooks long time employees for newly hired twenty somethings and promotes them within a year of service.  These folks spend 2-3 years within the company with their newly acquired skills move to jobs that pay more while employees who spend 10-20 years within the company who maybe in their late 30's or early 40's are passed over because they are not the future.  This routinely is the case in Nashville at least."
2910,"October 25, 2018",5,Productive and fun work place I enjoy cracking jokes and laughing at my co-workers while we're working it makes the time go past faster . it's also a great place to make connections and also a great opportunity to meet some awesome people from all walks of life
2911,"October 25, 2018",5,It was a great company to work for. It was a great company to work for. They are many opportunities to advance at Ford Motor Credit Co and to relocate.  My family situation only allowed my to transfer once.
2912,"October 25, 2018",1,"Assembly line worker Not enough pay for all the work that you do..$15 hour ...But your body broken down from lifting , pulling . Hands swelling even from high amounts of ibuprofen there is a Non-Stop speed you have to do for 12 hours a day and even night differential your check is $490 this explains the high turn over!!!"
2913,"October 24, 2018",3,"Good if you have the right management Upper management tends to move people around a lot, without much regard to apparent skills or desires.  Some supervisors/managers want to look over your shoulder for all of your work, some will defer to  your judgement.  Lots of opportunities if you're looking for electrical engineering at the moment."
2914,"October 24, 2018",4,"Fun and face paced I loved the job and was on a great job when I started working there up until I came back from maternity leave, they then put me on a different job that was made for someone of a stronger build for me. I could not handle it and they could not promise me my old job back so I had to quit,"
2915,"October 24, 2018",5,Very fair awesome people Loved it it is a great company to work for your medical for you and your dependants is 100% covered by the company. I loved being in a Union it wad just a great place
2916,"October 23, 2018",4,"work long hours, high temperatures, got along with most. driving the high low was good job. clocking in and out was done by the honor system, they were trusting."
2917,"October 22, 2018",3,"work schedule was great. there was a clique, in order to get easy work often time where seniority should rule, relations mattered more.....union shop, the rules should be followed. often times things couldve been resolved on the floor and shouldn""t have to go to labor. Management should have a specific standard for addressing adults. Rules should apply to them also. No phones on the floor, sexual harasment etc....pay raises are slow......compared to cost of living....4 days on 3 days of work schedule was excellent."
2918,"October 22, 2018",1,I dont work for ford motor company and never have I have never worked for ford motor company. I have only worked for a ford dealership which isnt even close to the same thing. but I had tio write something in this box to contunue
2919,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
2920,"October 21, 2018",3,work and some fun Ford was a cool place to work. i had fun learning different jobs in the building of the Ford Super Duty. The few draw backs for me were being a temp for over 2 years and only being given medical benifit s but no prescription coverage or vision or Dental. Having to pay Union Dues and not being treated likea Union brother was a big draw back for me as well. i did meet many great people whom i am still friends with so that is a plus.
2921,"October 21, 2018",5,"Welcoming, impactful work environment You feel like part of a family.  In a salaried position, I have been challenged and feel like I am contributing to the company’s success.  I would recommend working at Ford."
2922,"October 19, 2018",4,"Fun and high paced Enjoyed the environment. Able to be accountable for my own work, and able to work alongside other employees of Ford. Equal work loads and fair compensation for work."
2923,"October 19, 2018",4,"Great Place to work Great pay and benefits, Hourly personnel has no place in advancement in the company, CBRE is the direct supervision, so the only way to advance is to leave Ford and Join CBRE."
2924,"October 18, 2018",5,"Good place to work Supervisor hourly employees in Production, MPL, and Scheduling Department. number of employees range from thirty to sixty in each department. work with the UAW."
2925,"October 18, 2018",4,"For the most a good job to have For the most, a good job to have. Once you finally get hired full time. I was there a year an some months an still wasn't hired. Such a disappointment, but over all good workplace"
2926,"October 17, 2018",1,Hostile work environment Would not wish this job on anyone regardless of benefits. Management creates an us vs. them atmosphere and are always negative. You are always presumed guilty and punished with false accusations. Easily labeled by appearance. They have punishment jobs and use them to their advantage.
2927,"October 17, 2018",4,"excelent company to work for I had a great time working for this company, however, there is poor communication sometimes between supervisors and the regular employees. they are not as effective as they could be"
2928,"October 16, 2018",4,"well life work balanced Projects are developed with well-management develop at a steady pace.Good life-work balance.Typical daily work is not that exciting.Company culture is steady."
2929,"October 16, 2018",5,Ford was a great experience I was given a wonderful opportunity to grow and learn from Ford Motor Co. Ford gave me and continues to provide benefits from discounts and my wonder pension. Great place to work.
2930,"October 16, 2018",5,Faursia plant I worked there for a couple months then it got a little unorganized so I had to leave and now I’m looking for a job with a little more organization and a better work environment.
2931,"October 15, 2018",2,"good pay ,hard work,bad management Worked here 23 years almost pay is good atmosphere not good high rate of injurys management is the worst in the world I was injured first time in 22 years they made me catch a cab while I was cut  if you work there only the money they will work you like a  slave trust me I worked at two ford plants gang members ,among other kinds of people depending on the plant you are . Forced to build cars with defects or get fired .Dirty filfthy no clean air I could write a book god bless you if you work there I prayed ever day well paid  hole."
2932,"October 15, 2018",5,"Cool organization to work •	Extensively used Out of the Box web parts like Content editor web parts, business data web parts, query string web parts, filter and search web parts to customize the webpages data layouts."
2933,"October 15, 2018",3,"New Projects Coordinating launch of New and re-tooled Gaging for Gear components for 8F57,10R080 and 10R140 transmissions used in Lincoln, Mustang, F150 and Super Duty.•	Gage R&R validation using 6 Sigma methodologies.•	Integration to live trend reporting via Q-Das network software.•	Writing and Development of Ford Worldwide Gaging Standards.•	Implementation of cutting edge measurement technologies."
2934,"October 15, 2018",2,"Lots of hours, same thing different day Zero work life balance. Plant is not climate controlled, summers are brutal.  Management is poor.  Takes too long to get simple things done due to convoluted and unnecessary chain of command."
2935,"October 13, 2018",3,"Job security The lack of job security really hurts the company. I’ve been a temporary employee for over a year with hopes of being hired in. Ford is ran completely on seniority and does not hire in based on work ethic. Management is very poor,"
2936,"October 12, 2018",3,"Ford Review summary -Very relaxed work environment -Options to work from home throughout the week-Great team building events -FCG rotational program -Offers tuition reimbursement program"
2937,"October 12, 2018",4,"Poor low level direction. As a graduate of the old apprenticeship program and years of volunteering for new training, I never was considered for promotion because I did not have a degree. However I was used for training new people or new projects repeatedly over the years. By the way, that was over 35 years!"
2938,"October 12, 2018",5,Production is very fast paced and efficient The Company Is A Great Company To Work For. Great Benefits and a lot of overtime. The work place is always safe and a great place to learn a lot of new things. I love this job the most because you can set so many goals for yourself to accomplish being positions working here. If you put in all of your effort you should have no problem working here at all.
2939,"October 11, 2018",5,Great Place to work Great company to work for with great managers.  The company encourages employees to achieve greatness.  All accomplishments are recognized and appreciated
2940,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
2941,"October 21, 2018",3,work and some fun Ford was a cool place to work. i had fun learning different jobs in the building of the Ford Super Duty. The few draw backs for me were being a temp for over 2 years and only being given medical benifit s but no prescription coverage or vision or Dental. Having to pay Union Dues and not being treated likea Union brother was a big draw back for me as well. i did meet many great people whom i am still friends with so that is a plus.
2942,"October 21, 2018",5,"Welcoming, impactful work environment You feel like part of a family.  In a salaried position, I have been challenged and feel like I am contributing to the company’s success.  I would recommend working at Ford."
2943,"October 19, 2018",4,"Fun and high paced Enjoyed the environment. Able to be accountable for my own work, and able to work alongside other employees of Ford. Equal work loads and fair compensation for work."
2944,"October 19, 2018",4,"Great Place to work Great pay and benefits, Hourly personnel has no place in advancement in the company, CBRE is the direct supervision, so the only way to advance is to leave Ford and Join CBRE."
2945,"October 18, 2018",5,"Good place to work Supervisor hourly employees in Production, MPL, and Scheduling Department. number of employees range from thirty to sixty in each department. work with the UAW."
2946,"October 18, 2018",4,"For the most a good job to have For the most, a good job to have. Once you finally get hired full time. I was there a year an some months an still wasn't hired. Such a disappointment, but over all good workplace"
2947,"October 17, 2018",1,Hostile work environment Would not wish this job on anyone regardless of benefits. Management creates an us vs. them atmosphere and are always negative. You are always presumed guilty and punished with false accusations. Easily labeled by appearance. They have punishment jobs and use them to their advantage.
2948,"October 17, 2018",4,"excelent company to work for I had a great time working for this company, however, there is poor communication sometimes between supervisors and the regular employees. they are not as effective as they could be"
2949,"October 16, 2018",4,"well life work balanced Projects are developed with well-management develop at a steady pace.Good life-work balance.Typical daily work is not that exciting.Company culture is steady."
2950,"October 16, 2018",5,Ford was a great experience I was given a wonderful opportunity to grow and learn from Ford Motor Co. Ford gave me and continues to provide benefits from discounts and my wonder pension. Great place to work.
2951,"October 16, 2018",5,Faursia plant I worked there for a couple months then it got a little unorganized so I had to leave and now I’m looking for a job with a little more organization and a better work environment.
2952,"October 15, 2018",2,"good pay ,hard work,bad management Worked here 23 years almost pay is good atmosphere not good high rate of injurys management is the worst in the world I was injured first time in 22 years they made me catch a cab while I was cut  if you work there only the money they will work you like a  slave trust me I worked at two ford plants gang members ,among other kinds of people depending on the plant you are . Forced to build cars with defects or get fired .Dirty filfthy no clean air I could write a book god bless you if you work there I prayed ever day well paid  hole."
2953,"October 15, 2018",5,"Cool organization to work •	Extensively used Out of the Box web parts like Content editor web parts, business data web parts, query string web parts, filter and search web parts to customize the webpages data layouts."
2954,"October 15, 2018",3,"New Projects Coordinating launch of New and re-tooled Gaging for Gear components for 8F57,10R080 and 10R140 transmissions used in Lincoln, Mustang, F150 and Super Duty.•	Gage R&R validation using 6 Sigma methodologies.•	Integration to live trend reporting via Q-Das network software.•	Writing and Development of Ford Worldwide Gaging Standards.•	Implementation of cutting edge measurement technologies."
2955,"October 15, 2018",2,"Lots of hours, same thing different day Zero work life balance. Plant is not climate controlled, summers are brutal.  Management is poor.  Takes too long to get simple things done due to convoluted and unnecessary chain of command."
2956,"October 13, 2018",3,"Job security The lack of job security really hurts the company. I’ve been a temporary employee for over a year with hopes of being hired in. Ford is ran completely on seniority and does not hire in based on work ethic. Management is very poor,"
2957,"October 12, 2018",3,"Ford Review summary -Very relaxed work environment -Options to work from home throughout the week-Great team building events -FCG rotational program -Offers tuition reimbursement program"
2958,"October 12, 2018",4,"Poor low level direction. As a graduate of the old apprenticeship program and years of volunteering for new training, I never was considered for promotion because I did not have a degree. However I was used for training new people or new projects repeatedly over the years. By the way, that was over 35 years!"
2959,"October 12, 2018",5,Production is very fast paced and efficient The Company Is A Great Company To Work For. Great Benefits and a lot of overtime. The work place is always safe and a great place to learn a lot of new things. I love this job the most because you can set so many goals for yourself to accomplish being positions working here. If you put in all of your effort you should have no problem working here at all.
2960,"October 11, 2018",5,Great Place to work Great company to work for with great managers.  The company encourages employees to achieve greatness.  All accomplishments are recognized and appreciated
2961,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
2962,"October 10, 2018",4,Empresa muito boa para trabalhar Corporativo muito bom para aprendizado e desenvolvimento pessoal e profissional.
2963,"October 10, 2018",4,The job is sort of what you make it and is dependent on your seniority. I had my good and bad days at Ford but I can say overall it is a very nice job to have and to keep down the line in the future. Very established franchise and it is very hard to get in so once you’re in you want to stay. You’re working for one of the best companies in the United States and at times you have to remind yourself how lucky you are to have such a coveted job.
2964,"October 10, 2018",5,Productive work place Great job the pay is good all the Suporvisors I encountered was professional. Just didn’t like starting as a part time employee without dental and vision coverage. Other than that a great place to work
2965,"October 10, 2018",5,"Fun workplace Everyone at FMC is very friendly and always willing to help. I love the workplace, however can get overwhelming at times with all the back to back calls."
2966,"October 9, 2018",3,"Nice and comfortable environment to work in A typical day at work involves me working through my accounts and calling customers. I've mainly overall learned how to be firm with customers when necessary and how to problem solve when customers call in with issues. The management is definitely easy to talk to and get along with and the culture is very comfortable. Sometimes we have spirit week, we also have the FUN committee and we have potlucks, especially when there are team birthdays."
2967,"October 9, 2018",5,"I was very proud to say I worked at Ford I worked with Facility Management Group and loved everyday.  My primary responsibility was badge access but also assigned keys, changed cores, helped with move layouts, evacuation procedures.  Became Green Belt Certified."
2968,"October 9, 2018",5,productive Really like the job and the work I was responisble for. The only thing I didnt like was the grave yard shift or swing shift interfered with me being able to take care of my child
2969,"October 9, 2018",4,Work life balance is encouraged. There are opportunities to work from home or part time. There are also opportunities to move between different groups so that you can gain a better understanding of what occurs in different areas of the company..
2970,"October 7, 2018",3,"Stuck in the Weeds Ford to it's credit is trying to take a step in the right direction by modernizing, but is unable to trim the fat. Too many employees have little understanding of technology, and meetings are viewed as work."
2971,"October 7, 2018",5,Challenging place to work Skills will be developed within a peer supportive environment.  The company provides a great benefit package and competitive salary well ahead of national averages.
2972,"October 6, 2018",2,"Too much restrictions on agency not a good company for agency, too many restrictions on agency, work life balance is very difficult as we have to manage weekly hours and need to be in office. no work from home."
2973,"October 6, 2018",5,Fleet Credit Analyst Great workers and fast paced office environment. Management was always rotating to new positions within the company. Very good perks but pay was a little below average for the industry.
2974,"October 5, 2018",1,Supervisor Never work in a more racially degrading and oppressively intimidating place in my life.  Management style archaic and unbearable to many supervisors.  I hated coming to work here.
2975,"October 5, 2018",5,knowledge of warehousing/distribution Working at Ford for the past 13yrs was a great experiment and the knowledge I learn there working as a Warehouse Supervisor makes me a excellent candidate to walk into any warehouse and go right to work.
2976,"October 4, 2018",5,"Hard work Definitely a fast paced work force. Hard work, and tough on the body.  Great benefits and salary, especially with overtime.  There was talk of the area shutting down, so I decided to look elsewhere."
2977,"October 4, 2018",1,"Outdated attitude toward assembly workers This job is more intended for someone who really doesn't intend to do too much as far as a career outlook is concerned. It's monotonous, boring, and kinda makes you think about bettering your life.The starting pay is well below average for this kind of work $15.78( I live in the Chicago area so this cannot support a family) But, they have good benefits, which explains the low pay.I hear this has been their starting wage for at least the past 15 years.  The work culture is rife with drug use, favoritism, and unprofessionalism. You get 3 shifts, and you don't get choose to which one you prefer. 6am-5:30pm; 6pm-5;30am(hybrid shift) and swing shift Thur-Fri 6am-5:30pm Sat-Sun 6pm-5:30am. It is what it is, it's not for everyone. One person's trash is another person's treasure."
2978,"October 3, 2018",5,great job and atmosphere working their was very good also it was also on a temporary basis through a temp agency.which also took awhile for the company to hire you on at the time
2979,"October 3, 2018",4,Happy to have a job but could pay better I liked the fact I was working for a big company but nobody wants to retire..all the old guys dont do anything and the young guys do all the work..in a nutshell.
2980,"October 3, 2018",4,Great Academy Company for Finance Executives Excellent personnel development process ensures a comprehensive and effective development plan for Finance personnel.  Family culture is less political than other companies.
2981,"October 2, 2018",4,Productive Very hard working place kept me busy and on to of my game with production. I enjoyed the atmosphere and the people I worked around.I had fun working for this company
2982,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
2983,"October 10, 2018",4,Empresa muito boa para trabalhar Corporativo muito bom para aprendizado e desenvolvimento pessoal e profissional.
2984,"October 10, 2018",4,The job is sort of what you make it and is dependent on your seniority. I had my good and bad days at Ford but I can say overall it is a very nice job to have and to keep down the line in the future. Very established franchise and it is very hard to get in so once you’re in you want to stay. You’re working for one of the best companies in the United States and at times you have to remind yourself how lucky you are to have such a coveted job.
2985,"October 10, 2018",5,Productive work place Great job the pay is good all the Suporvisors I encountered was professional. Just didn’t like starting as a part time employee without dental and vision coverage. Other than that a great place to work
2986,"October 10, 2018",5,"Fun workplace Everyone at FMC is very friendly and always willing to help. I love the workplace, however can get overwhelming at times with all the back to back calls."
2987,"October 9, 2018",3,"Nice and comfortable environment to work in A typical day at work involves me working through my accounts and calling customers. I've mainly overall learned how to be firm with customers when necessary and how to problem solve when customers call in with issues. The management is definitely easy to talk to and get along with and the culture is very comfortable. Sometimes we have spirit week, we also have the FUN committee and we have potlucks, especially when there are team birthdays."
2988,"October 9, 2018",5,"I was very proud to say I worked at Ford I worked with Facility Management Group and loved everyday.  My primary responsibility was badge access but also assigned keys, changed cores, helped with move layouts, evacuation procedures.  Became Green Belt Certified."
2989,"October 9, 2018",5,productive Really like the job and the work I was responisble for. The only thing I didnt like was the grave yard shift or swing shift interfered with me being able to take care of my child
2990,"October 9, 2018",4,Work life balance is encouraged. There are opportunities to work from home or part time. There are also opportunities to move between different groups so that you can gain a better understanding of what occurs in different areas of the company..
2991,"October 7, 2018",3,"Stuck in the Weeds Ford to it's credit is trying to take a step in the right direction by modernizing, but is unable to trim the fat. Too many employees have little understanding of technology, and meetings are viewed as work."
2992,"October 7, 2018",5,Challenging place to work Skills will be developed within a peer supportive environment.  The company provides a great benefit package and competitive salary well ahead of national averages.
2993,"October 6, 2018",2,"Too much restrictions on agency not a good company for agency, too many restrictions on agency, work life balance is very difficult as we have to manage weekly hours and need to be in office. no work from home."
2994,"October 6, 2018",5,Fleet Credit Analyst Great workers and fast paced office environment. Management was always rotating to new positions within the company. Very good perks but pay was a little below average for the industry.
2995,"October 5, 2018",1,Supervisor Never work in a more racially degrading and oppressively intimidating place in my life.  Management style archaic and unbearable to many supervisors.  I hated coming to work here.
2996,"October 5, 2018",5,knowledge of warehousing/distribution Working at Ford for the past 13yrs was a great experiment and the knowledge I learn there working as a Warehouse Supervisor makes me a excellent candidate to walk into any warehouse and go right to work.
2997,"October 4, 2018",5,"Hard work Definitely a fast paced work force. Hard work, and tough on the body.  Great benefits and salary, especially with overtime.  There was talk of the area shutting down, so I decided to look elsewhere."
2998,"October 4, 2018",1,"Outdated attitude toward assembly workers This job is more intended for someone who really doesn't intend to do too much as far as a career outlook is concerned. It's monotonous, boring, and kinda makes you think about bettering your life.The starting pay is well below average for this kind of work $15.78( I live in the Chicago area so this cannot support a family) But, they have good benefits, which explains the low pay.I hear this has been their starting wage for at least the past 15 years.  The work culture is rife with drug use, favoritism, and unprofessionalism. You get 3 shifts, and you don't get choose to which one you prefer. 6am-5:30pm; 6pm-5;30am(hybrid shift) and swing shift Thur-Fri 6am-5:30pm Sat-Sun 6pm-5:30am. It is what it is, it's not for everyone. One person's trash is another person's treasure."
2999,"October 3, 2018",5,great job and atmosphere working their was very good also it was also on a temporary basis through a temp agency.which also took awhile for the company to hire you on at the time
3000,"October 3, 2018",4,Happy to have a job but could pay better I liked the fact I was working for a big company but nobody wants to retire..all the old guys dont do anything and the young guys do all the work..in a nutshell.
3001,"October 3, 2018",4,Great Academy Company for Finance Executives Excellent personnel development process ensures a comprehensive and effective development plan for Finance personnel.  Family culture is less political than other companies.
3002,"October 2, 2018",4,Productive Very hard working place kept me busy and on to of my game with production. I enjoyed the atmosphere and the people I worked around.I had fun working for this company
3003,"February 18, 2020",5,amazing work place great place to work the tech and management is extremely helpful and friendly. everyone seeks to help others succeed and working here has helped me out over and beyond.
3004,"October 2, 2018",3,Great Good company to work for. Have a lot of their ducks in a row and are doing great financially. I would recommend someone to work for GM. I'd go back if that poses an opportunity
3005,"October 2, 2018",3,lebron please help me deal with the issues i am dealing with but I am just typing this for the sake of hitting the 150 macharacter mark this is way too complicated for
3006,"October 1, 2018",4,"Great environment to work in I enjoy working at Ford Motor Company.It is a bit old school but that is how all the Automotive OEMS are.The timings are relaxed and my supervisors have been great."
3007,"October 1, 2018",4,"Great place Great company to work for, Advancement opportunities and the ability to put your intelligence to work on tasks that needs solved, Excellent pay and benefits including retirement"
3008,"October 1, 2018",5,Great Company to work for Fast pace and the day goes fast. The people are great to work with and helpful if you are in a bind. The culture of the company is family oriented. Don't buy a Chevy
3009,"October 1, 2018",5,Great Company I really enjoyed working for Ford Motor company great work place and wonderful people. I would highly recommend working for Ford Motors and would encourage anyone to take position at Ford.
3010,"September 30, 2018",3,"Fun working at Ford Great company for engineering now-how. Great culture. Very bureaucratic completing engineering tasks. Great management. Engineering projects are challenging and rewarding."
3011,"September 30, 2018",4,"Fast paced production environment A typical work day includes reporting to work on time and ready to make production numbers. This is repetitive, physically demanding work which can be boring and difficult for some people. The management and co-workers are what keeps you motivated throughout the day. The hours can be long including weekends but the benefits far out way the cons."
3012,"September 29, 2018",5,"Great Great place to work, great culture, great people, flexible but competitive and fast paced environment.  I would recommend this company to anyone willing to work hard."
3013,"September 28, 2018",4,Good place to work I worked there doing warranty processing. It is a family owned group of dealerships. I enjoyed working with my co workers and the owners are wonderful people.
3014,"September 28, 2018",2,Terrible Upper management talks down to you. Work life balance does not exist unless your an Area Manager or higher. Working conditions are terrible. The culture is bad no teamwork its like the wild wild west.
3015,"September 28, 2018",3,I was not working directly for the company I cannot write an accurate review since I did not work directly for the company. Your situation is always different and less than ideal if you working there through an agency.
3016,"September 27, 2018",3,Very very fast-paced job you have to be very independent Very very fast-paced job you have to be very independent Very hard-working a varmint you have to be a team player outspoken or you have to be very dedicated to your job
3017,"September 27, 2018",3,Fast Paced Never thought i would ever get into the Big3. Im a tier 2 so it took a really long time to get where im at now. So in short ford has its ups and downs just like life.
