date,rating,review
2018-02-05,5.0,"good place Coordinated truck traffic inbound and outbound daily, built forms daily for different projects, keep floor organized along with seeing that floor was supply though out during daily operations, as well seeing that all parts were properly tagged for incoming and outgoing inventory control.  Pulled Toyota order using a Kanban system which is a synchronized order. As well keep track of all inventories of all parts going out to all six venders."
2018-02-05,1.0,Insane This place doesn't have respect for no one even their Grandparents and that is sad. Everyone has a bad attitude and this makes a very stressful place to work.
2018-02-05,5.0,"Toyota Way The Toyota Way culture is ingrained in the organization. You get to apply the Toyota Way concepts to your daily work (Continuous Improvement, Respect for People, Just-in-Time, etc.)."
2018-02-05,4.0,Great place to work with excellent job security and benefits Toyota teaches its Team Members the importance of working as team to accomplish company goals.  Job security is excellent.  Safety is a top priority.  Pay and benefits are very competitive.  The hardest part of working at Toyota for me has been second shift work schedule (5:15pm-2am).
2018-02-05,3.0,"Good place to work Everyone is very friendly and it is a great work place. However,  the management of some areas needs improvement and there is lack of communication which sometimes can make our job a little difficult."
2018-02-05,5.0,"good place Coordinated truck traffic inbound and outbound daily, built forms daily for different projects, keep floor organized along with seeing that floor was supply though out during daily operations, as well seeing that all parts were properly tagged for incoming and outgoing inventory control.  Pulled Toyota order using a Kanban system which is a synchronized order. As well keep track of all inventories of all parts going out to all six venders."
2018-02-05,1.0,Insane This place doesn't have respect for no one even their Grandparents and that is sad. Everyone has a bad attitude and this makes a very stressful place to work.
2018-02-05,5.0,"Toyota Way The Toyota Way culture is ingrained in the organization. You get to apply the Toyota Way concepts to your daily work (Continuous Improvement, Respect for People, Just-in-Time, etc.)."
2018-02-06,5.0,"Great place to work Great place to work. Well managed facility that had a great support staff. Work load was reasonable, and food that is provided on site is good and affordable."
2018-02-06,5.0,one of my favorite jobs its was sales so of course it was strenuous work but you got paid amazing and the environment was friendly and made it easy to work long hours I would go back if I could
2018-02-06,5.0,"Great place to work Great place to work. Well managed facility that had a great support staff. Work load was reasonable, and food that is provided on site is good and affordable."
2018-02-06,3.0,"Good place to start and learn This is a good place to start a career and learn with the opportunity to move to a variety of groups. Very stable employment and excellent benefits. Training is available and a mentor program exists, but most managers are not interested in mentoring in my experience. Ultimately you have to take control and responsibility for your own career. Those that do the best generally move around the company and work in many different areas.I enjoyed working with a large group of diverse individuals and being given the opportunity to work on large scale projects. I did not enjoy the office politics and dealing with small minded management that treated people like numbers instead of with the care humanity that they deserved. There are still too many managers at Toyota that publically make politically correct statements, but do not support those statements with their actions."
2018-02-06,5.0,"A get place to work A great day at Toyota was generating service order  estimating and quotes scheduling appointment and maintaining an organized schedule,I experiencing with CBK software. The hardest  part is long hour,but I enjoyed it ."
2018-02-06,5.0,Great work enviroment. Wonderful staff and friendly managers.  Customer oriented.  Provided a secure workplace.  Employ discounts on services are provided after probation period.
2018-02-06,3.0,"from my point of view i had started work at Toyota Of  Escondido back in 2012 , it was more then a job it was more like family, it was more fun and less stressful, i had left cuz there was an opportunity for me to travel the states and i took it. when i had came back to TOE it was not the same any more , no one really didnt pull there weight or did there part. i found my self doing more ,"
2018-02-06,5.0,"A company who truly cares about their employees Toyota offers their employees competitive salaries, a great benefits package, and tons of onsite amenities meant to encourage a healthy work/life balance, fitness, etc.  Most importantly, when they say that respect for people is a core pillar of the Toyota Way, they mean that.  I've been with this company my whole career (started as an intern and was hired on full time almost 5 years ago), and have no plans to leave any time soon.  I'd recommend Toyota to any family member or friend.As with any large corporation, decision making can be a process at times, with many layers of approvals needed."
2018-02-06,5.0,Fun place to work with The work environment is very collaborative yet healthy competitive environment. Organization. The hardest part of job is to make sure everybody in the team succeeds. The most enjoyable part of job is team building activities.
2018-02-06,3.0,"from my point of view i had started work at Toyota Of  Escondido back in 2012 , it was more then a job it was more like family, it was more fun and less stressful, i had left cuz there was an opportunity for me to travel the states and i took it. when i had came back to TOE it was not the same any more , no one really didnt pull there weight or did there part. i found my self doing more ,"
2018-02-06,5.0,Great work enviroment. Wonderful staff and friendly managers.  Customer oriented.  Provided a secure workplace.  Employ discounts on services are provided after probation period.
2018-02-06,5.0,"A get place to work A great day at Toyota was generating service order  estimating and quotes scheduling appointment and maintaining an organized schedule,I experiencing with CBK software. The hardest  part is long hour,but I enjoyed it ."
2018-02-06,5.0,Fun place to work with The work environment is very collaborative yet healthy competitive environment. Organization. The hardest part of job is to make sure everybody in the team succeeds. The most enjoyable part of job is team building activities.
2018-02-06,5.0,one of my favorite jobs its was sales so of course it was strenuous work but you got paid amazing and the environment was friendly and made it easy to work long hours I would go back if I could
2018-02-06,3.0,"Good place to start and learn This is a good place to start a career and learn with the opportunity to move to a variety of groups. Very stable employment and excellent benefits. Training is available and a mentor program exists, but most managers are not interested in mentoring in my experience. Ultimately you have to take control and responsibility for your own career. Those that do the best generally move around the company and work in many different areas.I enjoyed working with a large group of diverse individuals and being given the opportunity to work on large scale projects. I did not enjoy the office politics and dealing with small minded management that treated people like numbers instead of with the care humanity that they deserved. There are still too many managers at Toyota that publically make politically correct statements, but do not support those statements with their actions."
2018-02-07,3.0,"horible work environment dont do it . its very stressful and no job security. most people work there to keep the car they got when hired , they high high demands but refuse to pay for what they want."
2018-02-07,3.0,"horible work environment dont do it . its very stressful and no job security. most people work there to keep the car they got when hired , they high high demands but refuse to pay for what they want."
2018-02-07,5.0,"Fun and competitive atmosphere productive and fun place to work at, no limit to your growth through the ladders. I mean you can come in as a lot technician and grow to the General manager position."
2018-02-07,5.0,"Fun and competitive atmosphere productive and fun place to work at, no limit to your growth through the ladders. I mean you can come in as a lot technician and grow to the General manager position."
2018-02-07,4.0,Great place to work but culture is shifting Toyota is a great company with a great product. The only reason I left the company was because they relocated to TX and I decided not to make the move.  I believe the culture is still much better than average but it has begun to shift for the worst with the merge of sales and manufacturing.  Overall pay and benefits are still outstanding. I would still highly recommend Toyota to friends or family that were seeking employment.
2018-02-07,4.0,"Unique, enjoyable work environment. Once training has been completed this is an enjoyable place to work.  Initial setup can be a little rough, but the people are friendly and the environment pleasant."
2018-02-07,4.0,Great place to work but culture is shifting Toyota is a great company with a great product. The only reason I left the company was because they relocated to TX and I decided not to make the move.  I believe the culture is still much better than average but it has begun to shift for the worst with the merge of sales and manufacturing.  Overall pay and benefits are still outstanding. I would still highly recommend Toyota to friends or family that were seeking employment.
2018-02-07,2.0,"No work life balance People tries to respect each otherToo much workloads. No life and work balance. Always many deadlines from different projects. Life can be miserable here. Young college graduates without family would be ok to work. With family, it will be really hard to maintain marriage"
2018-02-07,4.0,"Unique, enjoyable work environment. Once training has been completed this is an enjoyable place to work.  Initial setup can be a little rough, but the people are friendly and the environment pleasant."
2018-02-08,3.0,"Fun workplace Co-workers made the day go by faster when you have inbound and outbound calls and thanks to that this is one of the better jobs. I'm no longer frantic about making phone calls thanks to this job. I was always busy doing something productive whether it fell under my job description or not I always volunteered in order to gain more knowledge in other departments but sometimes they would give us too much workload (from other departments) plus our own to be completed all in the same work day. Don't get me wrong, yes we got paid to work but so does the person who delegated their workload to us who's excuse was 'you guys don't have a job subscription'. Which was pretty upsetting,"
2018-02-08,5.0,"Only workshop work. The Position were temporary at the United Nation in Brindizi Italy at training on Toyota for the UN. Fleet of vehicles.All training were on the Toyota 4 runners ."
2018-02-08,5.0,Great place to work Toyota of Melbourne is a great place to work. This job allows fast advancement. You may have to work from the bottom but as long as you work hard show effort you will advance quickly as I did.
2018-02-08,5.0,Great place to work Toyota of Melbourne is a great place to work. This job allows fast advancement. You may have to work from the bottom but as long as you work hard show effort you will advance quickly as I did.
2018-02-08,3.0,"Fun workplace Co-workers made the day go by faster when you have inbound and outbound calls and thanks to that this is one of the better jobs. I'm no longer frantic about making phone calls thanks to this job. I was always busy doing something productive whether it fell under my job description or not I always volunteered in order to gain more knowledge in other departments but sometimes they would give us too much workload (from other departments) plus our own to be completed all in the same work day. Don't get me wrong, yes we got paid to work but so does the person who delegated their workload to us who's excuse was 'you guys don't have a job subscription'. Which was pretty upsetting,"
2018-02-08,5.0,"Only workshop work. The Position were temporary at the United Nation in Brindizi Italy at training on Toyota for the UN. Fleet of vehicles.All training were on the Toyota 4 runners ."
2018-02-09,4.0,"Good place I managed this place as efficient as possible with great characters, great employees, great customers and nice benefits for the person that likes to work."
2018-02-09,4.0,Fast paced work and good money Good money and hard work.  Good group of people to work with.  Very long hours and very fast-paced.  Room for advancement. Very good benefits. Good boss
2018-02-09,3.0,"ok Nice place to work if your just starting out in the field, but as soon as to achieve master status nowhere to advance. You also top out to the minimum pay scale for master compared to other makes."
2018-02-09,5.0,"Toyota I loved working at Toyota. Fun and wonderful place. Great hours, benefits, and bonuses. All the employees were so friendly and outgoing. All my bosses were very hardworking and always willing to help."
2018-02-09,4.0,"Good place I managed this place as efficient as possible with great characters, great employees, great customers and nice benefits for the person that likes to work."
2018-02-09,4.0,Fast paced work and good money Good money and hard work.  Good group of people to work with.  Very long hours and very fast-paced.  Room for advancement. Very good benefits. Good boss
2018-02-09,3.0,"ok Nice place to work if your just starting out in the field, but as soon as to achieve master status nowhere to advance. You also top out to the minimum pay scale for master compared to other makes."
2018-02-09,5.0,"Toyota I loved working at Toyota. Fun and wonderful place. Great hours, benefits, and bonuses. All the employees were so friendly and outgoing. All my bosses were very hardworking and always willing to help."
2018-02-10,3.0,sales rep relaxed work environmentlots of down timelow paylong hoursannoying customerslong hours
2018-02-11,3.0,Very stressful and demanding High paying job for a reason. If you can avoid getting hooked on the great pay and benefits do so because in the long run they aren't worth the mental and physical fatigue.
2018-02-11,4.0,Not a real bad place to work! Could be a better place if ALL important concerns were addressed as to selected concerns! Working here isn’t all bad could use some equality changes!!
2018-02-11,3.0,Very stressful and demanding High paying job for a reason. If you can avoid getting hooked on the great pay and benefits do so because in the long run they aren't worth the mental and physical fatigue.
2018-02-11,4.0,Not a real bad place to work! Could be a better place if ALL important concerns were addressed as to selected concerns! Working here isn’t all bad could use some equality changes!!
2018-02-12,5.0,"It was a cool place to work The management was hard on driving the sales in, but not that alone, after getting the sale, seeing if you could drive it up, way past the MSRP. I couldn't bring myself to do it seeing that I was bringing people from my hometown. I wasn't trying to rip them off."
2018-02-12,5.0,"It was a cool place to work The management was hard on driving the sales in, but not that alone, after getting the sale, seeing if you could drive it up, way past the MSRP. I couldn't bring myself to do it seeing that I was bringing people from my hometown. I wasn't trying to rip them off."
2018-02-12,5.0,"fun and beneficial place to work !!!! I loved working there the employees were amazing and helpful, the management were stern but understanding, and the customers were always pleasant. It always felt like home when I was at Toyota."
2018-02-12,5.0,"fun and beneficial place to work !!!! I loved working there the employees were amazing and helpful, the management were stern but understanding, and the customers were always pleasant. It always felt like home when I was at Toyota."
2018-02-13,5.0,"Fun workplace, we all set goals and completed them together I learned a lot at Toyota, I was the youngest tech ever employed. I learned to deal with customers through the good and the bad. Also the culture was very laid back everyone pretty much learned each other."
2018-02-13,5.0,"Fun workplace, we all set goals and completed them together I learned a lot at Toyota, I was the youngest tech ever employed. I learned to deal with customers through the good and the bad. Also the culture was very laid back everyone pretty much learned each other."
2018-02-15,5.0,Business Demands High Expectations Toyota staff in manufacturing is a business first company striving with tremendous goal seeking great opportunities consistently with all staff. Pushing all employees to achieve success while using ay to day problem solving activities daily.
2018-02-15,5.0,Business Demands High Expectations Toyota staff in manufacturing is a business first company striving with tremendous goal seeking great opportunities consistently with all staff. Pushing all employees to achieve success while using ay to day problem solving activities daily.
2018-02-16,5.0,I really liked to work at Toyota. I liked the people there and the work flow. What I learned at Toyota is about cars and the many different parts and how to service the cars. My management there was great. They always treated me very good and with respect.
2018-02-16,3.0,Alright place was not the best is not the best customers complaining about every little thing not the best environment mangers are on you 24/7  long hours on saturday just letting you know that
2018-02-16,5.0,I really liked to work at Toyota. I liked the people there and the work flow. What I learned at Toyota is about cars and the many different parts and how to service the cars. My management there was great. They always treated me very good and with respect.
2018-02-16,3.0,"Former Group Leader Good Benefits,  healthcare,  and pay.Good ole boy system. Discrimination against women. Poor work life balance."
2018-02-16,3.0,Alright place was not the best is not the best customers complaining about every little thing not the best environment mangers are on you 24/7  long hours on saturday just letting you know that
2018-02-17,5.0,"Excellant Place To Work I enjoy working there, yes it is fast paced. I enjoy 99.9 % of the customers and the enviroment. I enjoy going to work on Monday mornings as it starts my week off with a bang."
2018-02-17,3.0,"fun people to work with...but thats it Underpaid, the ownership cares little for the employees.  all they care about is the bottom line and putting money in there pockets...If they could figure out how to have you work and not pay you they would."
2018-02-17,3.0,work conditions were not approvable The CEO didn't know how the management treated the staff unfairly. When the staff spoke up we were let go. There is nothing more I have to say about this job.
2018-02-17,5.0,"Excellant Place To Work I enjoy working there, yes it is fast paced. I enjoy 99.9 % of the customers and the enviroment. I enjoy going to work on Monday mornings as it starts my week off with a bang."
2018-02-17,3.0,"fun people to work with...but thats it Underpaid, the ownership cares little for the employees.  all they care about is the bottom line and putting money in there pockets...If they could figure out how to have you work and not pay you they would."
2018-02-17,5.0,worked there with temp agency I really enjoyed working at Toyota.  It was fast paced but you were well trained to handle every position you were given.  I would have liked to got a full time position.
2018-02-17,3.0,work conditions were not approvable The CEO didn't know how the management treated the staff unfairly. When the staff spoke up we were let go. There is nothing more I have to say about this job.
2018-02-17,5.0,worked there with temp agency I really enjoyed working at Toyota.  It was fast paced but you were well trained to handle every position you were given.  I would have liked to got a full time position.
2018-02-18,1.0,Pay is not good takes 8 yrs to top out and management is terrible Very poor leadership and they are not paying very well starting out.  It takes 8 years to top out in pay.  The last year you get almost seven dollars in raises. Should pay more earlier to keep morale up and keep team members there
2018-02-18,1.0,Pay is not good takes 8 yrs to top out and management is terrible Very poor leadership and they are not paying very well starting out.  It takes 8 years to top out in pay.  The last year you get almost seven dollars in raises. Should pay more earlier to keep morale up and keep team members there
2018-02-19,1.0,"could be good Toyota could be a great place to work, however the management will destroy good employees.  the benefits are great, the customers are good. the micro managing, back stabbing and lack of work makes good employees miserable and leave."
2018-02-19,5.0,Great place to work Started out as a Service Advisor and wanted to further my career and Toyota of Union City allowed me to and promoted me to Service Manager. This is a great place to work and it has an excellent work/life balance. They believe strongly in promoting from within as long as you work hard.
2018-02-19,1.0,"could be good Toyota could be a great place to work, however the management will destroy good employees.  the benefits are great, the customers are good. the micro managing, back stabbing and lack of work makes good employees miserable and leave."
2018-02-19,5.0,Great place to work Started out as a Service Advisor and wanted to further my career and Toyota of Union City allowed me to and promoted me to Service Manager. This is a great place to work and it has an excellent work/life balance. They believe strongly in promoting from within as long as you work hard.
2018-02-20,3.0,long hours long hours  same thing over and over  not bad  not enough pay work more then what your paid for  raises are limited and small  6 days a week 9-13 hours a week
2018-02-20,3.0,long hours long hours  same thing over and over  not bad  not enough pay work more then what your paid for  raises are limited and small  6 days a week 9-13 hours a week
2018-02-21,4.0,"Workplace A typical day at work involves customer service, answering calls, scheduling appointments. Co-workers are enjoyable to work with. Managers are polite and understanding of life changes that come up, flexible. Nice place to work!"
2018-02-21,4.0,"Great place to work but decision making can be slow. Great place to work and love the company culture.  Meaningful work, great people who make you feel part of a team.Decision making can be slow.  The consensus driven environment can sometimes slow down decision making to a crawl."
2018-02-21,3.0,"Hard working environment Late hours, .....Evenings and weekends. Free lunch on Saturdays. Highly competitive. Gave us uniforms and great Coats in the winter. Played competitive games and parties."
2018-02-21,3.0,"Hard working environment Late hours, .....Evenings and weekends. Free lunch on Saturdays. Highly competitive. Gave us uniforms and great Coats in the winter. Played competitive games and parties."
2018-02-21,4.0,"Workplace A typical day at work involves customer service, answering calls, scheduling appointments. Co-workers are enjoyable to work with. Managers are polite and understanding of life changes that come up, flexible. Nice place to work!"
2018-02-22,5.0,Great company to work for. Family owned business that made employees feel a part of their family.  Was a very rewarding time.  The people were awesome and the products were super.
2018-02-22,5.0,"more like family Everybody worked together so nice & refreshing. The most difficult part of my job was angry customers from service. Management was very helpful, always willing to help out"
2018-02-22,5.0,Overall Company. Very well run and organized organization. Both management and co-drivers were professional and helpful. First class equipment and the benefits were and are the best in the business.
2018-02-22,4.0,"Toyota Great place to work, Lots of nights spent in a hotel as a field traveler. Hard to have a family when on the road so much, Only career path is through Sales, Service folks are stuck unless they go to the sales side, which might not always be the best fit."
2018-02-22,5.0,Great Small place with greatest growth beyond its size and great location none stop prospecting all day all week bien in sales it works better if you do have big customer base than doing the management job it’s more rewarding the space is only downside
2018-02-22,4.0,"Toyota Great place to work, Lots of nights spent in a hotel as a field traveler. Hard to have a family when on the road so much, Only career path is through Sales, Service folks are stuck unless they go to the sales side, which might not always be the best fit."
2018-02-22,5.0,Great company to work for. Family owned business that made employees feel a part of their family.  Was a very rewarding time.  The people were awesome and the products were super.
2018-02-22,5.0,"more like family Everybody worked together so nice & refreshing. The most difficult part of my job was angry customers from service. Management was very helpful, always willing to help out"
2018-02-22,5.0,Overall Company. Very well run and organized organization. Both management and co-drivers were professional and helpful. First class equipment and the benefits were and are the best in the business.
2018-02-22,5.0,Great Small place with greatest growth beyond its size and great location none stop prospecting all day all week bien in sales it works better if you do have big customer base than doing the management job it’s more rewarding the space is only downside
2018-02-23,5.0,"nice work environment, lots of employee perks and functions Fast paced but not hard work, made day go by fast, best job I ever had. Learned to operate various types of powered equipment. Eventually became a powered equipment trainer as well as an on the job trainer."
2018-02-23,5.0,"nice work environment, lots of employee perks and functions Fast paced but not hard work, made day go by fast, best job I ever had. Learned to operate various types of powered equipment. Eventually became a powered equipment trainer as well as an on the job trainer."
2018-02-24,1.0,"Not much time for a real life. If you work that day, you can not take care of any other errands. You must be ready to work at 6:50 and you do not get to leave until after 6. The only other thing you can do with your day is get some groceries because everything else is closed for the day."
2018-02-24,3.0,very competitive. These guys would run you over and steal your income. very political and cutthroat. I would never go back there nor recommend them to anyone. You must be ready to defend your paycheck on every deal.
2018-02-24,3.0,very competitive. These guys would run you over and steal your income. very political and cutthroat. I would never go back there nor recommend them to anyone. You must be ready to defend your paycheck on every deal.
2018-02-24,1.0,"Not much time for a real life. If you work that day, you can not take care of any other errands. You must be ready to work at 6:50 and you do not get to leave until after 6. The only other thing you can do with your day is get some groceries because everything else is closed for the day."
2018-02-26,5.0,"Great place to work! Good to great salary, nice bonus program, great benefits, yearend holiday closure.Top heavy, managers are too entitled, lack of associate development, Toyota keeps poor performers."
2018-02-26,5.0,"Great Job Benefits, pay, insurance, dental, health, life, hours, flexibility, dependable, competitive, opportunities, advancement, safe work place,Strict, attendance, rules, guidelines, regulations"
2018-02-26,4.0,Good place to work Great place to work. I would highly recommend.   Great benefits and very fair salary and compensation . Upward advancement is difficult and limited advancement is available.
2018-02-26,4.0,Good place to work Great place to work. I would highly recommend.   Great benefits and very fair salary and compensation . Upward advancement is difficult and limited advancement is available.
2018-02-26,4.0,Productive and great place to work A typical day at work is fast paced.  Makes the day go by quicker. They have great training. Management could use some help.  Workplace culture is great. Great place to work for the most part!
2018-02-26,5.0,Productive and fun place to work for. Starting out here in the quick express lane really helps you to be better when you advance from this position to a higher up position. Everyone is great to work with and very friendly.
2018-02-26,4.0,Productive work place Great management good people over all a good work environment the people that work here know what they are doing and are more than willing to help in any way they can
2018-02-26,5.0,Productive and fun place to work for. Starting out here in the quick express lane really helps you to be better when you advance from this position to a higher up position. Everyone is great to work with and very friendly.
2018-02-26,4.0,Productive work place Great management good people over all a good work environment the people that work here know what they are doing and are more than willing to help in any way they can
2018-02-26,4.0,Productive and great place to work A typical day at work is fast paced.  Makes the day go by quicker. They have great training. Management could use some help.  Workplace culture is great. Great place to work for the most part!
2018-02-27,5.0,"Fun Place to Work Toyota TMNA team listens to its team members to discuss on the idea of automation , that would not only reduce manual taks but also provide cost savings in a long run, it is always fun working here."
2018-02-27,5.0,"Fun Place to Work Toyota TMNA team listens to its team members to discuss on the idea of automation , that would not only reduce manual taks but also provide cost savings in a long run, it is always fun working here."
2018-02-28,5.0,First Job This was my first job straight out of high school. I learned majority of my skills with Toyota. It was a fast past environment with room to grow. Lots of hands on experience and work. BUT this was over 10 years ago. They have under gone new management.
2018-02-28,5.0,Productive and fun environme t Awesome opportunity!!! Great Place to work.............................................it was and environment with great management and good co- workers.  Very flexible schedule and very family oriented company.
2018-02-28,5.0,First Job This was my first job straight out of high school. I learned majority of my skills with Toyota. It was a fast past environment with room to grow. Lots of hands on experience and work. BUT this was over 10 years ago. They have under gone new management.
2018-02-28,5.0,Productive and fun environme t Awesome opportunity!!! Great Place to work.............................................it was and environment with great management and good co- workers.  Very flexible schedule and very family oriented company.
2018-03-01,4.0,"Caring management willing to listen Functioned as a computer operator on IBM OS/390 1600 mip mainframe using MVS/XA, JES2 mainframe. Maintained and controlled CA-1 tape system for tape library functions. Escalated and followed up on problems using Peregine trouble ticket system. Made changes and updated procedures for system documentation as defined by support personnel and monitored backups and restores on UNIX file servers."
2018-03-01,2.0,"vey poor management high paced high pressure, very stressful, never feel good about what you are doing, push the envelope on legal and morel sales tactics, a shame because they have a good product."
2018-03-01,4.0,"Caring management willing to listen Functioned as a computer operator on IBM OS/390 1600 mip mainframe using MVS/XA, JES2 mainframe. Maintained and controlled CA-1 tape system for tape library functions. Escalated and followed up on problems using Peregine trouble ticket system. Made changes and updated procedures for system documentation as defined by support personnel and monitored backups and restores on UNIX file servers."
2018-03-01,2.0,"vey poor management high paced high pressure, very stressful, never feel good about what you are doing, push the envelope on legal and morel sales tactics, a shame because they have a good product."
2018-03-01,4.0,Great Place to Get Experience This dealership was a good place to start an advisor career.  I was introduced to many aspects of the dealership.  The job can be stressful as you are paid by commission but that also keeps you on your toes.
2018-03-01,4.0,Great Place to Get Experience This dealership was a good place to start an advisor career.  I was introduced to many aspects of the dealership.  The job can be stressful as you are paid by commission but that also keeps you on your toes.
2018-03-02,5.0,"world class top of line, world class, determined to further employees/team members lives in anyway possible. got to be proud to work for Toyota, best in the world"
2018-03-02,3.0,"Busy place to work I like my job and okay place to work , no advancement in the company , no pay incentive's and no bonus's , can be very busy .Just the pay needs to be better."
2018-03-02,5.0,"27 years, nuff said Same job for 27+ years with same employer. Work/life balance acceptable if your willing to work to make your job/employer successful. You get out what you put in."
2018-03-02,5.0,"world class top of line, world class, determined to further employees/team members lives in anyway possible. got to be proud to work for Toyota, best in the world"
2018-03-02,3.0,"Busy place to work I like my job and okay place to work , no advancement in the company , no pay incentive's and no bonus's , can be very busy .Just the pay needs to be better."
2018-03-02,5.0,"27 years, nuff said Same job for 27+ years with same employer. Work/life balance acceptable if your willing to work to make your job/employer successful. You get out what you put in."
2018-03-03,3.0,ENGINEER I like the company valuesNo room for advancement long hours
2018-03-04,5.0,"Productive and fun Co-workers are awesome people who get along well. Everyday I look forward to going to work whether I'm having a good day or a bad day, they definitely know how to make your day the best."
2018-03-04,5.0,"Productive and fun Co-workers are awesome people who get along well. Everyday I look forward to going to work whether I'm having a good day or a bad day, they definitely know how to make your day the best."
2018-03-04,3.0,Family environment Good management and good sales traffic and bonuses in the begining but this changed over time.  No weekends off.  Bell to bell days then required to come in nest day for meetings.
2018-03-04,3.0,Family environment Good management and good sales traffic and bonuses in the begining but this changed over time.  No weekends off.  Bell to bell days then required to come in nest day for meetings.
2018-03-05,4.0,"very laid back environment the work and staff is very reliable and laid back. Toyota is a fast paced environment that requires you to learn pretty quickly but once you get the hang of everything and understand the routine, things get pretty easy."
2018-03-05,4.0,"Fun place to work with incentives Great place to work. Always fun and excitement for those that produce. You can receive extra money on a weekly basis, depending on sales. Sometimes even daily."
2018-03-05,5.0,"great! I loved working here and thinking of going back and working there again in the next month or so. they were very helpful understanding and everyone was nice. no prob working here I loved it. management was amazing, working conditions were spot on, and everyone helped each other out."
2018-03-05,4.0,"Fun place to work with incentives Great place to work. Always fun and excitement for those that produce. You can receive extra money on a weekly basis, depending on sales. Sometimes even daily."
2018-03-05,5.0,"great! I loved working here and thinking of going back and working there again in the next month or so. they were very helpful understanding and everyone was nice. no prob working here I loved it. management was amazing, working conditions were spot on, and everyone helped each other out."
2018-03-05,4.0,"very laid back environment the work and staff is very reliable and laid back. Toyota is a fast paced environment that requires you to learn pretty quickly but once you get the hang of everything and understand the routine, things get pretty easy."
2018-03-06,3.0,"Productive fast pace work Very routine job do the same thing constantly, did learn how to work as a team. a very different work place culture a lot of different personalities. Not much room to move up management doesn't really support you. Switch schedule every two weeks, knowing what days you were going to be off."
2018-03-06,4.0,Great Company - Lots of Meetings High quality products you can feel proud to represent.An environmental leader in the automotive industry.A strong culture of diversity and inclusion.Low turnover company due to overall positive work environment.Low turnover company limits career growth potential. Limited openings put greater emphasis on field experience and networking.Emphasis on field experience results in operational people in charge of technical departments.So.  Many.  Meetings.
2018-03-06,3.0,"Productive fast pace work Very routine job do the same thing constantly, did learn how to work as a team. a very different work place culture a lot of different personalities. Not much room to move up management doesn't really support you. Switch schedule every two weeks, knowing what days you were going to be off."
2018-03-07,5.0,Great work environment I really enjoyed working for Toyota.  I learned a lot about the product and i gained experience in the sales department.  I really enjoyed working at the Lewisville Toyota.
2018-03-07,4.0,"look forward to great people to work with. 13 guys that worked very well together,we all had the same work & employee work ethic that our company wanted us to have. us employess allways learned from other's and showed team work 90 % of the time. I waited 2 years to get into that company and it was the best 10 years of work and the people I work with was just awesome,liked to get that back."
2018-03-07,4.0,Great fasst paced job days went by fast I liked working here I learned a lot about mechanics and how to fix things and service Toyotas It was face paced and the pay was good but the hours were not
2018-03-07,4.0,"good culture Great group of people to work with. Beautiful building. If I would have mad more money and /or advanced, would probably still be there. Most of the management that I worked with has since moved on."
2018-03-07,5.0,"Productive and fun work place to work at. At Toyota I learned a lot from computer skills, driving and operating heavy machinery, dispatch route planning, and problem solving. Overall this was a very productive learning experience."
2018-03-07,5.0,Great work environment I really enjoyed working for Toyota.  I learned a lot about the product and i gained experience in the sales department.  I really enjoyed working at the Lewisville Toyota.
2018-03-07,4.0,"look forward to great people to work with. 13 guys that worked very well together,we all had the same work & employee work ethic that our company wanted us to have. us employess allways learned from other's and showed team work 90 % of the time. I waited 2 years to get into that company and it was the best 10 years of work and the people I work with was just awesome,liked to get that back."
2018-03-07,4.0,"good culture Great group of people to work with. Beautiful building. If I would have mad more money and /or advanced, would probably still be there. Most of the management that I worked with has since moved on."
2018-03-07,4.0,Great fasst paced job days went by fast I liked working here I learned a lot about mechanics and how to fix things and service Toyotas It was face paced and the pay was good but the hours were not
2018-03-07,5.0,"Productive and fun work place to work at. At Toyota I learned a lot from computer skills, driving and operating heavy machinery, dispatch route planning, and problem solving. Overall this was a very productive learning experience."
2018-03-08,5.0,Great work place For being a contract employee I got all the benefits and management and employees are very kind it’s a very clean place and I would recommend it to everyone
2018-03-08,5.0,Great work place For being a contract employee I got all the benefits and management and employees are very kind it’s a very clean place and I would recommend it to everyone
2018-03-08,4.0,"Toyota At Toyota I would receive payments for cars that were previously serviced. The work culture and environment was great, although management was very uninvolved."
2018-03-08,5.0,Great Workplace Great Work Place ! Great Pay Just The Thing is The Switching Every Two Weeks Kills You. Hours Are Amazing Always Room To Fit A Few Extra Hours In.....
2018-03-08,5.0,Great Workplace Great Work Place ! Great Pay Just The Thing is The Switching Every Two Weeks Kills You. Hours Are Amazing Always Room To Fit A Few Extra Hours In.....
2018-03-08,4.0,"Toyota At Toyota I would receive payments for cars that were previously serviced. The work culture and environment was great, although management was very uninvolved."
2018-03-09,4.0,"Better Please Your Boss Extreme security, nearly impossible to get fired Annual merit increases and bonusesDecent healthcare (benefits declining yearly)Upward mobility available if you are willing to move “Perception is reality” if you please your boss you will get promoted Very low turnover. Generally great people outside of the poor performers“Fall in line” mentality Good ol boys club: networking is king, you can work 10 years to develop a good reputation but if you do one wrong thing in front of the wrong person you’re done “Diversity” is very important especially in senior managent roles vs. most qualified for the job  Poor performers are rewarded with less responsibility; lack of accountability High performers are given more work without an increase in pay Rewards are linked to promotion. If you are unwilling to relocate then your income is limited."
